780596	Het grootste deel van het Amazonische regenwoud is nog altijd wild.	954920	Gran parte della giungla amazzonica è ancora selvaggia.
780909	Wiskunde is mijn lievelingsvak.	385827	La matematica è la mia materia preferita.
782206	Ik ben kleiner dan jij.	840495	Sono più piccolo di te.
782415	Wie heeft Amerika ontdekt?	429424	Chi ha scoperto l'America?
782425	Deze tafel is zwaar.	1701553	Questo tavolo è pesante.
783439	Dat deed mijn haar recht komen.	375794	Questo mi ha fatto rizzare i capelli.
783444	Wiskunde is als liefhebben - een eenvoudig idee, dat toch ingewikkeld kan worden.	4402	La matematica è come l'amore - un'idea semplice, che però può diventare complicata.
783456	Er is geen enkele wolk aan de hemel.	425822	Non c'è una nuvola in cielo.
783918	Ik was verrast, zoveel mensen te zien op het concert.	411940	Ero sorpreso di vedere così tante persone al concerto.
783924	Hij gritste de brief uit mijn hand.	1008283	Mi strappò la lettera dalla mano.
784190	Onze school is 80 jaar oud.	374684	La nostra scuola ha ottant'anni.
784243	Hij was erg moe.	1258228	Era molto stanco.
784243	Hij was erg moe.	1258229	Lui era molto stanco.
784251	Daartegen kan ik niets zeggen.	4613	Non posso dire il contrario.
784540	Hij is mijn buur.	724412	È il mio vicino.
784540	Hij is mijn buur.	724413	Lui è il mio vicino.
788128	Je vader is groot.	374004	Tuo padre è alto.
788130	Jullie vader is groot.	3144647	Vostro padre è alto.
788781	Onze leraar leek verrast te zijn.	350385	Il nostro insegnante sembrava sorpreso.
788786	Mijn auto is gisteravond gestolen.	1865737	Mi è stata rubata l'auto la scorsa notte.
788807	Ik ga liever dood dan toe te geven.	874116	Preferirei morire piuttosto che cedere.
789662	Rijst met curry is mijn lievelingsgerecht.	409579	Il riso al curry è il mio piatto preferito.
789768	Wie is de volgende?	1208919	Chi è il prossimo?
790602	Dat is niet precies wat ik in gedachten had.	842835	Questo non è esattamente quello che avevo in mente.
790659	Engels spreken is niet makkelijk.	374583	Parlare inglese non è facile.
790659	Engels spreken is niet makkelijk.	1979643	Parlare l'inglese non è facile.
790666	Engels spreken is nuttig.	838720	Parlare l'inglese è utile.
790763	Ik ben mijn horloge kwijt.	621123	Ho perso il mio orologio.
790763	Ik ben mijn horloge kwijt.	2206645	Io ho perso il mio orologio.
790763	Ik ben mijn horloge kwijt.	2206647	Persi il mio orologio.
790763	Ik ben mijn horloge kwijt.	2206648	Io persi il mio orologio.
791790	De schoenen zijn van leer.	395762	Le scarpe sono fatte di cuoio.
791884	Ik heb een computer.	1984303	Io ho un computer.
792304	De derde straat rechts.	2143661	La terza strada a destra.
793439	Heel romantisch!	340888	Molto romantico!
794599	Rood is niet meer in de mode.	840612	Il rosso non è più di moda.
795933	De bomen zijn groen.	1005058	Gli alberi sono verdi.
797731	Wat betekent dat?	1022590	Che cosa significa questo?
797757	Men moet ook naar de andere kant luisteren.	990303	Si ascolti anche l'altra parte.
797778	Ik heb veel te doen.	1332707	Ho molto da fare.
797846	Ik ben niet gewoon vroeg op te staan.	388060	Non sono abituata a svegliarmi presto.
797846	Ik ben niet gewoon vroeg op te staan.	797853	Non sono abituato a svegliarmi presto.
798297	Mijn moeder is altijd bezig.	377152	Mia madre è sempre occupata.
800008	Ik heb een postzegel nodig.	383281	Ho bisogno di un francobollo.
803547	De kat zit onder de tafel.	801732	Il gatto è sotto il tavolo.
804743	Ik ben blij u te leren kennen.	1100246	Sono contento di fare la vostra conoscenza.
806773	Er ligt een woordenboek op de schrijftafel.	1710361	C'è un dizionario sulla scrivania.
808149	Naar men zegt, zou zijn vader in het buitenland overleden zijn.	633486	Si dice che suo padre morì in un paese straniero.
808149	Naar men zegt, zou zijn vader in het buitenland overleden zijn.	633487	Si dice che suo padre sia morto in un paese straniero.
808172	Hou u aan de regels van de school.	373727	Devi seguire le regole della scuola.
810381	Zijn verhaal is raar, maar geloofwaardig.	1062273	La sua storia è strana, ma credibile.
810464	Mike noemde zijn hond Spike.	2411986	Mike ha chiamato il suo cane Spike.
810464	Mike noemde zijn hond Spike.	2411987	Mike chiamò il suo cane Spike.
810814	Genoeg zo!	1216982	Lasciamo perdere.
811721	Roken is verschrikkelijk voor uw gezondheid.	897938	Fumare è terribile per la tua salute.
811731	Ik was mijn haar niet 's morgens.	383284	Non mi lavo i capelli di mattina.
812268	Het gaat er niet om hoeveel boeken je leest, maar welke boeken je leest.	737590	Ciò che è importante non è quanti libri leggete, ma quali libri leggete.
812268	Het gaat er niet om hoeveel boeken je leest, maar welke boeken je leest.	737591	Ciò che è importante non è quanti libri leggi, ma quali libri leggi.
812783	Herinnert gij u nog de voornaam van uw grootmoeder?- Neen, ik noemde haar altijd gewoon oma.	1170137	Ricordi ancora il nome di tua nonna? - No, l'ho sempre chiamata nonnina.
812825	Kinderen willen zich als volwassenen gedragen.	2688254	I bambini vogliono comportarsi come adulti.
812825	Kinderen willen zich als volwassenen gedragen.	2688255	I bambini vogliono comportarsi come degli adulti.
813402	Marco deed dat uit liefde.	813154	Marco fece ciò per amore.
813532	Wiskunde is een gemakkelijk onderwerp voor mij.	385835	Matematica è una materia semplice per me.
813583	Japan heeft veel mooie steden, zoals Kyoto en Nara.	392462	Il Giappone è pieno di belle città, Kyoto e Nara, ad esempio.
813591	Als een zin in het IJslands een vertaling heeft in het Engels, en als die Engelse zin vertaald is in het Swahili, dan hebben we indirect een vertaling in het Swahili voor de IJslandse zin.	705759	Se una frase in islandese ha una traduzione in inglese e la frase in inglese ha una traduzione in swahili, allora ciò fornirà indirettamente una traduzione in swahili per la frase in islandese.
813613	Nee, dank u.	433047	No, grazie.
813655	Meneer Kato leert ons Engels.	380658	Il signor Kato ci insegna l'inglese.
813695	Zijn gewonde been begon opnieuw te bloeden.	750219	La sua gamba ferita cominciò a sanguinare ancora.
813695	Zijn gewonde been begon opnieuw te bloeden.	750221	La sua gamba ferita cominciò a sanguinare di nuovo.
813704	Hij heeft zijn fiets rood geschilderd.	1019296	Ha pitturato la sua bicicletta di rosso.
813729	Ik breng je naar huis.	1073111	Ti porterò a casa.
813729	Ik breng je naar huis.	1073112	Vi porterò a casa.
813729	Ik breng je naar huis.	1073113	La porterò a casa.
813752	Het is mij gelukt om binnen te komen.	4639	Sono riuscito a entrare.
813807	Zij zijn getrouwd toen ze nog jong waren.	425522	Si sono sposati quando erano ancora giovani.
813866	Je hoeft vandaag niet te studeren.	529414	Non hai bisogno di studiare oggi.
813946	Wat is het voordeel van deze technologie?	388826	Qual è il vantaggio di questa tecnologia?
814014	We zijn niet in de jungle.	845401	Non siamo nella giungla.
814055	Wat aardig van u!	826987	Com'è gentile!
814134	Zij is niet in de keuken en ook niet in de zitkamer.	350958	Non è né in cucina né in soggiorno.
814136	Mijn moeder kan niet komen.	377170	Mia madre non può venire.
815082	Mijn buren hebben mij al uitgelegd wie Björk is.	690236	I miei vicini mi hanno già spiegato chi è Björk.
815084	Mijn kamergenoten hebben mij al uitgelegd wie Björk is.	690237	I miei compagni di stanza mi hanno già spiegato chi è Björk.
815129	Hoe lang is deze brug?	629440	Quanto è lungo questo ponte?
815457	Je kunt de Engelse taal gebruiken in de meeste hotels in de wereld.	1062140	Puoi usare l'inglese nella maggior parte degli hotel del mondo.
815459	Zij lachten over zijn fout.	385168	Risero del suo sbaglio.
815485	Een jaar heeft twaalf maanden.	1541538	Un anno ha dodici mesi.
815501	De geschiedenis herhaalt zich.	707236	La storia si ripete.
816134	Toen hij het nieuws hoorde, werd hij bleek.	1927929	Sentendo la notizia, impallidì.
816140	Hij heeft mij zonder reden beledigd.	611000	Egli mi ha insultato senza motivo.
816140	Hij heeft mij zonder reden beledigd.	646987	Mi ha insultato senza ragione.
816642	Hij is in Ohio geboren.	2908655	È nato in Ohio.
816642	Hij is in Ohio geboren.	2908657	Lui è nato in Ohio.
816642	Hij is in Ohio geboren.	2908658	Nacque in Ohio.
816642	Hij is in Ohio geboren.	2908660	Lui nacque in Ohio.
816939	Ze is verpleegster.	1391560	È un'infermiera.
816939	Ze is verpleegster.	1391561	Lei è un'infermiera.
816939	Ze is verpleegster.	2779178	È infermiera.
816939	Ze is verpleegster.	2779179	Lei è infermiera.
817305	Ik ben van Shikoku.	564032	Sono di Shikoku.
817953	Wat is daar precies gebeurd?	1237799	Che cosa è successo lì di preciso?
818236	Wie ben ik?	395924	Chi sono io?
818248	Een olifant heeft een lange neus.	691750	Un elefante ha un naso lungo.
818471	Hij dronk drie flessen bier.	621136	Ha bevuto tre bottiglie di birra.
819007	Tussen Europa en Azië ligt geen zee.	892981	Tra Europa e Asia non c'è mare.
819007	Tussen Europa en Azië ligt geen zee.	1286669	Non c'è mare tra l'Europa e l'Asia.
819084	We moeten niet jaloers zijn op de rijken.	819001	Noi non dobbiamo invidiare i ricchi.
819139	Als hij vloeiend Engels spreekt, neem ik hem aan.	841265	Se parla bene inglese, lo assumerò.
819910	Niemand kan tweehonderd jaar leven.	374697	Nessuno può vivere duecento anni.
820236	Ja.	509773	Sì.
821138	Hij is mijn beste vriend.	1149144	È il mio migliore amico.
821138	Hij is mijn beste vriend.	1149146	Lui è il mio migliore amico.
821195	Kun je 6 aftrekken van 10?	1459322	Sai sottrarre 6 da 10?
821243	Ik moet het boek voor zaterdag terugbrengen.	381427	Devo restituire il libro prima di sabato.
821303	Hij heeft als enige deze brief gelezen.	816452	Solo lui ha letto questa lettera.
821348	Ik heb een verdenking in verband met zijn dood.	894689	Ho un sospetto sulla sua morte.
821348	Ik heb een verdenking in verband met zijn dood.	894691	Ho un sospetto riguardo alla sua morte.
821969	Niets te danken!	397488	Di nulla.
821987	Ik ben de eerste musicus in mijn familie.	375313	Sono il primo musicista della famiglia.
822002	Hoe ver is het van hier?	335150	Quanto è distante da qui?
822002	Hoe ver is het van hier?	1008749	Quanto è lontano da qui?
822002	Hoe ver is het van hier?	1008750	Quanto è lontana da qui?
822002	Hoe ver is het van hier?	1308456	Quanto dista da qui?
822004	Ik moet studeren voor de toets.	2745119	Devo studiare per l'esame.
822015	Hij gaat de stad nooit meer bezoeken.	373681	Non visiterà mai più la città.
822020	Alleen mijn moeder begrijpt me echt.	571386	Solo mia madre mi capisce veramente.
822020	Alleen mijn moeder begrijpt me echt.	2516870	Solo mia madre mi capisce davvero.
822020	Alleen mijn moeder begrijpt me echt.	2516871	Soltanto mia madre mi capisce davvero.
822020	Alleen mijn moeder begrijpt me echt.	2516872	Soltanto mia madre mi capisce veramente.
822020	Alleen mijn moeder begrijpt me echt.	2516873	Solamente mia madre mi capisce davvero.
822020	Alleen mijn moeder begrijpt me echt.	2516874	Solamente mia madre mi capisce veramente.
822050	We zijn niet bang voor de dood.	801775	Non abbiamo paura della morte.
822053	Denk je dat hij de vent is die het raam heeft gebroken?	700514	Pensi sia lui il tizio che ha rotto la finestra?
822092	Mijn zus is knap.	822096	Mia sorella è bella.
822094	Mijn zus is mooi.	822096	Mia sorella è bella.
822304	Ik zwem één keer per week.	350625	Nuoto una volta a settimana.
822327	Het was een warme dag.	988471	Era una giornata calda.
822937	Ik kom uit Brazilië.	377732	Vengo dal Brasile.
822937	Ik kom uit Brazilië.	1545757	Io vengo dal Brasile.
823044	Iedereen weet dat.	395952	Tutti lo sanno.
823076	Hij is altijd gelukkig.	379527	È sempre felice.
823118	Hoeveel appels?	607483	Quante mele?
823212	Ik ben mijn paspoort kwijt!	1481079	Ho perso il mio passaporto!
823221	Ik heb drie honden.	823224	Ho tre cani.
823695	Waar is de ingang van het museum?	350376	Dov'è l'entrata del museo?
825292	Ik ben gehuwd en heb twee zonen.	591755	Sono sposata e ho due figli.
825365	Ik ben een vriend van Robert.	825367	Sono un amico di Robert.
825434	Ik werk voor u.	825444	Lavoro per Lei.
825437	Ik werk voor jullie.	825441	Lavoro per voi.
825473	Het is vrij koud.	379781	Fa abbastanza freddo.
825549	Ik werk hier.	730035	Lavoro qui.
826814	Ellen spreekt geen Engels.	1018455	Ellen non parla l'inglese.
827307	Ik haat je.	827299	Io ti odio.
827500	Wie is de volgende kandidaat?	742058	Chi è il prossimo candidato?
827931	Ze heeft veel vrienden in Hongkong.	2134716	Ha molti amici a Hong Kong.
827931	Ze heeft veel vrienden in Hongkong.	2134718	Lei ha molti amici a Hong Kong.
827944	Ik weet waar hij woont.	827945	So dove abita.
828176	Hij vulde het glas met wijn.	643179	Ha riempito il bicchiere con del vino.
828459	Zijn verhaal was interessant.	401192	La sua storia era interessante.
829077	Tot straks!	426860	A presto!
829082	Goede dag. Tot ziens.	829081	Buona giornata. A presto.
829289	Ik ben geen kind meer.	829290	Non sono più un bambino.
829289	Ik ben geen kind meer.	829292	Non sono più una bambina.
833413	Tom kan voetballen.	978807	Tom sa giocare a calcio.
836068	Dat liedje klinkt mij bekend in de oren.	1721932	Quella canzone mi suona familiare.
836196	Het was heel koud gisterochtend.	409901	Faceva molto freddo ieri mattina.
837916	De spelen zijn geëindigd.	837556	I giochi sono finiti.
839804	Waar zijn de parkeermeters?	839809	Dove sono i parchimetri?
839998	Ik heb mijn beslissing genomen.	4471	Ho preso la mia decisione.
840006	Abbott heeft Mary gedood.	757545	Abbott ha ucciso Mary.
840010	Mijn vader houdt erg van pizza.	840008	A mio padre piace molto la pizza.
840016	Kinderen imiteren eerder hun vrienden dan hun ouders.	689572	I bambini imitano i loro amici piuttosto che i loro genitori.
840887	Er is een televisie in deze kamer.	614299	C'è un televisore in questa stanza.
841045	Helsinki is de hoofdstad van Finland.	2447990	Helsinki è la capitale della Finlandia.
841081	Maria heeft blauwe ogen.	840725	Maria ha gli occhi azzurri.
841786	Wanneer komt zijn nieuwe roman uit?	1544248	Quando esce il suo nuovo romanzo?
841786	Wanneer komt zijn nieuwe roman uit?	2065275	Quando sarà pubblicato il suo nuovo romanzo?
841987	Ik heb geen kat.	373504	Non ho un gatto.
842209	Het eten is hier niet bijster goed.	1271182	Il cibo qui non è molto buono.
842561	Ik woon hier sinds 1990.	418639	Abito qui dal 1990.
844420	Ik ga met de bus naar school.	2735712	Vado a scuola in autobus.
844420	Ik ga met de bus naar school.	2735713	Io vado a scuola in autobus.
844535	Er is geen oplossing.	4598	Non c'è nessuna soluzione.
844763	Buiten het uitlenen van boeken bieden bibliotheken verschillende andere diensten aan.	1608685	Oltre a prestare libri, le biblioteche offrono vari altri servizi.
844780	Wie zal de rol van prinses spelen?	910577	Chi reciterà la parte della principessa?
844784	Ik vind het jammer dat ik je niet kan helpen.	1282673	Mi dispiace di non poterti aiutare.
844796	Zijn gedrag is mijn belangrijkste zorg.	1003858	Il suo comportamento è la mia preoccupazione principale.
844796	Zijn gedrag is mijn belangrijkste zorg.	1003860	Il suo comportamento è la mia preoccupazione primaria.
844823	De hele natie wil vrede.	625135	L'intera nazione vuole la pace.
844845	Ik heb nog nooit op een vliegtuig gezeten.	715378	Non sono mai stata su un aereo.
844974	Ik lees zijn romans niet.	612025	Non leggo i suoi romanzi.
846019	Ik zoek een baan.	846139	Sto cercando un impiego.
846453	Londen is een van de grootste steden ter wereld.	1101577	Londra è una delle più grandi città al mondo.
846468	Hij groepeerde de meisjes in drie rijen.	917365	Raggruppò le ragazze in tre file.
846487	Ik denk dat wat jij zegt waar is.	409346	Penso che quello che dici sia vero.
846491	Laat hem het alleen doen.	749904	Lasciate che faccia tutto da solo.
846497	Zijn domme antwoord verbaasde iedereen.	988190	La sua stupida risposta meravigliò tutti.
846497	Zijn domme antwoord verbaasde iedereen.	1074513	La sua risposta stupida ha sorpreso tutti.
846497	Zijn domme antwoord verbaasde iedereen.	1074514	La sua risposta stupida sorprese tutti.
846510	Ik heb van hem gehoord maar ik ken hem niet persoonlijk.	988173	Ho sentito parlare di lui, ma non lo conosco personalmente.
846517	Ze zijn neven, als ik het me goed herinner.	386320	Sono cugini, se ricordo bene.
846518	De Tweede Wereldoorlog brak uit in 1939.	950249	La Seconda Guerra Mondiale scoppiò nel 1939.
846519	Bouwmaterialen zijn tegenwoordig heel duur.	2216531	I materiali da costruzione sono molto costosi in questo momento.
846551	Ken je deze dame?	754966	Conosci questa signora?
846557	Men zegt dat golf erg populair is in Japan.	410261	Si dice che il golf in Giappone sia veramente popolare.
846583	Ik kan me zijn naam niet herinneren.	997703	Non riesco a ricordarmi il suo nome.
846604	Ze moest haar zus verzorgen.	874113	Ha dovuto prendersi cura di sua sorella.
846618	Beide verhalen zijn waar.	375243	Entrambe le storie sono vere.
846627	Ze belde me op vanuit Tokyo.	634656	Mi ha telefonato da Tokyo.
846630	De trein is er nog niet.	350934	Il treno non è ancora arrivato.
846686	Het is waar dat ze jong is, maar ze is wijs.	1020366	È vero che è giovane, ma è anche saggia.
846702	Het is niet makkelijk om een liefdesbrief te schrijven in het Engels.	744456	Non è facile scrivere una lettera d'amore in inglese.
846720	Ze vertelde me een interessant verhaal.	410827	Lei mi ha raccontato una storia interessante.
846720	Ze vertelde me een interessant verhaal.	612694	Mi ha raccontato una storia interessante.
846739	De jongen heeft dorst.	375677	Il ragazzo ha sete.
846741	Jody ziet eruit alsof ze een spook had gezien.	630454	Jody sembra che abbia visto un fantasma.
846798	Ik ben zo blij voor je.	350337	Sono così felice per te.
846805	Ze zijn niet bang van de dood.	801777	Non hanno paura della morte.
846810	Dat moeten wel Amerikanen zijn.	350845	Devono essere americani.
847418	Sla rechtsaf aan het kruispunt.	388488	Girate a destra all'incrocio.
847418	Sla rechtsaf aan het kruispunt.	388489	Giri a destra all'incrocio.
847418	Sla rechtsaf aan het kruispunt.	388490	Gira a destra all'incrocio.
847565	Roken is toegestaan.	794993	È permesso fumare.
847609	Ik zat twaalf uur op de trein.	706821	Sono stato nel treno per dodici ore.
847663	Haar beslissing om naar Chicago te verhuizen verbaasde ons.	630482	La sua decisione di trasferirsi a Chicago ci ha stupito.
847730	Wil je iets eten?	999156	Vuole mangiare qualcosa?
847730	Wil je iets eten?	1801127	Vuoi mangiare qualcosa?
847746	Fabre schreef boeken over insecten.	522540	Fabre scriveva libri sugli insetti.
847750	Is er een probleem?	373786	C'è qualche problema?
847750	Is er een probleem?	780891	C'è un problema?
847780	Ik wist dit niet.	2553715	Non lo sapevo.
847882	Dit boek is van Tony.	351111	Questo libro è di Tony.
847920	Ben je een tovenaar?	713938	Sei un mago?
847933	Hij kwam naar Berlijn als een leraar.	1948343	È venuto a Berlino come insegnante.
847933	Hij kwam naar Berlijn als een leraar.	1948344	Lui è venuto a Berlino come insegnante.
847936	Weet je aan welke godheid deze tempel is gewijd?	373516	Sapete a quale divinità è dedicato questo tempio?
847952	Het feest was een groot succes.	930622	La festa fu un grande successo.
847952	Het feest was een groot succes.	1710590	La festa è stata un grande successo.
847957	Laten we het probleem met hen overleggen.	612763	Discutiamo il problema con loro.
848004	Waarom is ze zo stil?	1280470	Perché lei è così silenziosa?
848029	Installeer Linux!	900614	Installa Linux!
848029	Installeer Linux!	900615	Installate Linux!
848029	Installeer Linux!	900617	Installi Linux!
848033	New York is een grote stad.	848094	New York è una grande città.
848112	Je zou beter stoppen met roken.	1826406	Faresti meglio a smettere di fumare.
848117	Helen Keller was doof en blind.	641708	Helen Keller era sorda e cieca.
848459	Dit boek is een nieuw boek.	2481769	Quel libro è un nuovo libro.
848462	Buenos Aires is de hoofdstad van Argentinië.	706193	Buenos Aires è la capitale dell'Argentina.
848464	Ik ging gisteren naar de dierentuin.	388507	Sono andato allo zoo ieri.
849001	Hij is arm, maar eerlijk.	727010	Lui è povero ma onesto.
850584	Maar ik heb geen geld.	677429	Ma non ho soldi.
850614	Opa spreekt heel traag.	1476432	Nonno parla molto lentamente.
850677	Ik heb broers.	1090317	Ho fratelli.
850689	Je praat te veel.	410890	Parli troppo.
850689	Je praat te veel.	738549	Tu parli troppo.
850716	Het is middag.	724460	È mezzogiorno.
850728	Ik ben erg verbrand.	899283	Ho un brutto colpo di sole.
850732	De vrouw wast haar gezicht.	1618883	La donna si lava la faccia.
850742	Hij kan niet tellen.	1022593	Non sa contare.
850756	Lees het boek hardop.	1462584	Leggi il libro ad alta voce.
850756	Lees het boek hardop.	1462586	Leggete il libro ad alta voce.
850756	Lees het boek hardop.	1462587	Legga il libro ad alta voce.
850778	Rome is een Italiaanse stad.	791275	Roma è una città italiana.
854611	De vogels zingen in de bomen.	984709	Gli uccelli stanno cantando sugli alberi.
854652	Wat jammer!	358298	Che peccato!
854687	Wij gaan volgende week een nieuwe auto kopen.	897130	Compreremo una macchina nuova la settimana prossima.
854687	Wij gaan volgende week een nieuwe auto kopen.	897131	Compreremo un'auto nuova la settimana prossima.
854687	Wij gaan volgende week een nieuwe auto kopen.	897133	Compreremo un'automobile nuova la settimana prossima.
857149	Was haar verhaal waar?	1062248	Il suo racconto era vero?
857149	Was haar verhaal waar?	1062249	Era vera la sua storia?
857812	Hij loog tegen ons.	389699	Ci ha mentito.
857812	Hij loog tegen ons.	1255809	Ci mentì.
857906	Ik heb een vriend die in Sapporo woont.	418951	Ho un amico che vive a Sapporo.
857948	Veel beroemde artiesten wonen in New York.	374427	Molti artisti famosi vivono a New York.
857965	Ze haatte haar echtgenoot.	388458	Odiava suo marito.
857984	Hallo, Tom.	119812	Ciao, Tom.
858000	Trouwens, ik heb je iets te vertellen.	2887411	A proposito, ho qualcosa da dirti.
858009	Dit is goed vlees.	1168029	Questa è carne buona.
858080	Zeg me waar ze woont.	610289	Dimmi dove vive.
858127	Ik ben professor.	559591	Sono un professore.
858127	Ik ben professor.	559595	Sono una professoressa.
858169	Hij woonde naast zijn oom.	3134245	Viveva accanto a suo zio.
858169	Hij woonde naast zijn oom.	3134247	Lui viveva accanto a suo zio.
858169	Hij woonde naast zijn oom.	3134249	Abitava accanto a suo zio.
858169	Hij woonde naast zijn oom.	3134250	Lui abitava accanto a suo zio.
858238	We horen je vaak zingen.	859665	Ti sentiamo spesso cantare.
858238	We horen je vaak zingen.	859667	Vi sentiamo spesso cantare.
859783	Ik moet gaan winkelen.	707352	Devo andare a far compere.
859789	Dank je voor het cadeau.	621099	Grazie per il regalo.
859800	Hij werd kwaad.	1389055	Si è arrabbiato.
859800	Hij werd kwaad.	1389056	Lui si è arrabbiato.
859800	Hij werd kwaad.	1389057	Si arrabbiò.
859800	Hij werd kwaad.	1389058	Lui si arrabbiò.
861625	Waar is de bibliotheek?	2741211	Dov'è la biblioteca?
861625	Waar is de bibliotheek?	2741212	Dove si trova la biblioteca?
861631	De bemanning bereidde zich voor op de reis naar de ruimte.	999451	L'equipaggio si preparava per il viaggio spaziale.
861663	Mijn grootvader heeft sneeuwwit haar.	1607431	Mio nonno ha i capelli bianchi come la neve.
861699	Hij houdt van appelsienen.	836562	Gli piacciono le arance.
861741	Wat ben je aan het lezen?	2520187	Cosa stai leggendo?
861741	Wat ben je aan het lezen?	2520188	Cosa sta leggendo?
861741	Wat ben je aan het lezen?	2520189	Cosa state leggendo?
861821	Hij boog voor zijn leerkracht.	2621722	Si inchinò di fronte alla sua professoressa.
861821	Hij boog voor zijn leerkracht.	2621723	Lui si inchinò di fronte alla sua professoressa.
861821	Hij boog voor zijn leerkracht.	2621726	Si inchinò di fronte al suo professore.
861821	Hij boog voor zijn leerkracht.	2621727	Lui si inchinò di fronte al suo professore.
861821	Hij boog voor zijn leerkracht.	2621729	Si inchinò di fronte al suo insegnante.
861821	Hij boog voor zijn leerkracht.	2621731	Lui si inchinò di fronte al suo insegnante.
861821	Hij boog voor zijn leerkracht.	2621733	Si inchinò di fronte alla sua insegnante.
863407	Ge ziet er zo gezond uit als altijd.	1038804	Sembrate essere in salute come sempre.
863410	Dat kan geen echte diamant zijn.	1664845	Questo non può essere un diamante autentico.
868768	Ze hebben het gevecht verloren.	382439	Hanno perso la battaglia.
868808	Ik ben te moe om te rennen.	1354239	Sono troppo stanco per correre.
869066	Twee kinderen zitten op een hek.	869074	Due bambini sono seduti sul recinto.
869949	Maak vier kleine dialogen met de zinnen uit de lijst.	465465	Forma quattro minidialoghi con le frasi della lista.
872053	De eerste uitgave verscheen tien jaar geleden.	617650	La prima edizione è stata pubblicata dieci anni fa.
873231	Enkel diegenen die het risico nemen om te ver te gaan, weten tot hoever ze mogen gaan.	1187893	Solo quelli che si arrischieranno ad andare troppo oltre sapranno fino a dove si può andare.
874433	Hij kookt graag voor zijn gezin.	1257071	Gli piace cucinare per la sua famiglia.
874448	Een minuut is zestig seconden.	1002602	In un minuto ci sono sessanta secondi.
876484	Hij heeft geen huisdieren.	876485	Non ha animali domestici.
879243	Ik ben vrij.	373957	Sono libero.
879243	Ik ben vrij.	920335	Sono libera.
879964	Alle bussen zijn vol.	350290	Tutti gli autobus sono pieni.
882475	Van het westelijk front geen nieuws.	882478	Niente di nuovo sul fronte occidentale.
882627	Het Engels alfabet telt 26 letters.	830187	L'alfabeto inglese ha 26 lettere.
883999	De muur is twee meter dik.	1510854	Il muro è spesso due metri.
884051	Ik sta altijd onder druk.	753295	Sono sempre sotto tensione.
892316	Hij heeft een ongeluk gehad en heeft een been gebroken.	716464	Ha avuto un incidente e si è fratturato un osso.
892813	Ik wil met Getter Jaani sterven.	891955	Voglio morire con Getter Jaani.
892813	Ik wil met Getter Jaani sterven.	936503	Voglio morire assieme a Getter Jaani.
892813	Ik wil met Getter Jaani sterven.	2874970	Io voglio morire con Getter Jaani.
904196	Na zondag komt maandag.	1540860	Dopo la domenica viene il lunedì.
905813	Verstaat ge wat ik wil zeggen?	1517507	Capisce quel che voglio dire?
911324	Ik ben te voet gekomen door China.	1282653	Sono venuto a piedi attraverso la Cina.
916237	We moeten azijn kopen.	2673794	Dobbiamo comprare dell'aceto.
916237	We moeten azijn kopen.	2673797	Noi dobbiamo comprare dell'aceto.
916248	Mijn nieuws is niet belangrijk voor diegenen, die zich niet interesseren voor sport.	963948	Le mie novità non sono importanti per quelli che non si interessano di sport.
924328	Ik heb zijn telefoonnummer genoteerd.	1169961	Ho annotato il suo numero di telefono.
924328	Ik heb zijn telefoonnummer genoteerd.	1169963	Mi sono segnato il suo numero di telefono.
925297	Hij citeert vaak uit Shakespeare.	1309703	Cita spesso Shakespeare.
925297	Hij citeert vaak uit Shakespeare.	1309705	Lui cita spesso Shakespeare.
929039	Mijn rijbewijs vervalt volgende week.	1417182	La mia patente scadrà la settimana prossima.
929039	Mijn rijbewijs vervalt volgende week.	1417183	La mia patente di guida scadrà la settimana prossima.
929039	Mijn rijbewijs vervalt volgende week.	1417184	La mia patente scadrà la prossima settimana.
929039	Mijn rijbewijs vervalt volgende week.	1417185	La mia patente di guida scadrà la prossima settimana.
937486	Ze eten een keer per week vlees.	719201	Mangiano carne una volta alla settimana.
937486	Ze eten een keer per week vlees.	719202	Loro mangiano carne una volta alla settimana.
938664	Mijn verjaardag is 22 maart.	384840	Il mio compleanno è il 22 marzo.
941675	Dat is heel romantisch!	340651	È molto romantico!
942568	Het leven is als een reis.	521401	La vita è come un viaggio.
944372	Studeer je iedere dag?	823450	Studi ogni giorno?
944430	Is er hier een bioscoop in de buurt?	636613	C'è un cinema qui vicino?
944776	Pardon, hoe laat is het?	944767	Mi scusi, che ore sono?
944776	Pardon, hoe laat is het?	947473	Mi scusi, che ora è?
944776	Pardon, hoe laat is het?	949765	Scusami, che ora è?
947730	Georgo heeft mij een verjaardagskaart gestuurd.	1467319	George mi ha mandato una cartolina di compleanno.
949012	Rockefeller was gouverneur van New York.	950140	Rockefeller è stato il governatore di New York.
949012	Rockefeller was gouverneur van New York.	950141	Rockefeller fu il governatore di New York.
949403	Een goede boom kan geen slechte vruchten geven.	793430	Non può un albero buono dare frutti cattivi.
951681	Zijn er hier in de omgeving goede restaurants?	373413	Ci sono dei buoni ristoranti qui intorno?
951712	Blijft ge thuis vanavond?	772733	Resterai a casa stasera?
952033	Hij weet veel over wilde dieren.	1108942	Sa molte cose sulle bestie selvagge.
963026	Dit boek is geschreven in het Engels.	635225	Questo libro è scritto in inglese.
