4166746	Var inte rädd att göra misstag.	4166749	Non aver paura di fare errori.
4166744	Jag är inte rädd längre.	4166751	Non ho più paura.
4163903	Vad är skillnaden mellan sylt och marmelad?	4166765	Qual è la differenza tra composta e marmellata?
4163901	Jag är där om en stund.	4166775	Sono lì in un attimo.
4163900	Duvor har samma partner hela livet ut.	4166779	I piccioni hanno lo stesso compagno per tutta la vita.
4163899	Sätt på radion, är du snäll.	4166785	Accendi la radio, per favore.
4163864	Tom köpte en ros åt Mary.	4166795	Tom ha comprato una rosa per Mary.
4163851	Jag var hos en kompis.	4166820	Ero a casa di un amico.
4163847	Tom sov över hos en kompis.	4166826	Tom ha dormito a casa di un amico.
4163845	Mary satte några blommor i vasen.	4166831	Mary ha messo alcuni fiori nel vaso.
4163844	Du måste hälla mer vatten i vasen.	4166837	Devi mettere più acqua nel vaso.
4163835	Ska jag ta bilden med eller utan blixt?	4166848	Dovrei fare la foto con o senza il flash?
4163828	Det är oartigt att fråga hur mycket någon tjänar.	4166856	È maleducato chiedere a qualcuno quanto guadagna.
4163821	Jag har alltid velat göra det.	4166860	Ho sempre voluto farlo.
4163820	Nu när jag har förlorat min oskuld, så känner jag mig mer självsäker.	4166870	Ora che ho perso la mia verginità mi sento più sicuro di me stesso.
4163813	Jag önskar att Tom vore här.	4153823	Vorrei che Tom fosse qui.
1962494	Vi ses om två år.	4166882	Ci vediamo tra due anni.
2225673	Tom kunde knappt gå.	4166886	Tom poteva a malapena camminare.
3809777	Vem var det du pratade med nyss?	4166890	Con chi stavi parlando un attimo fa?
3436266	Jag har ont i halsen.	772644	Ho mal di gola.
3436266	Jag har ont i halsen.	3256379	Mi fa male la gola.
3436266	Jag har ont i halsen.	3256380	Ho male alla gola.
4167355	Jag har pratat med henne i en timme.	3681403	Ho parlato con lei per un'ora.
4171567	Jag är allätare.	2858296	Sono onnivoro.
3747768	Bill, ring mig i kväll.	4176726	Bill, chiamami stasera.
3882588	Det är bäst att jag rör på mig.	4176733	È meglio che cominci a muovermi.
2400687	Kollegorna från it-avdelningen är alltid sysselsatta med något annat och har ofta inte tid att ställa upp.	4176762	I colleghi del reparto IT sono sempre occupati a fare altro e spesso non hanno tempo di aiutare.
2147872	Du ska ta tre tabletter fem gånger dagligen.	4176786	È necessario prendere tre compresse cinque volte al giorno.
2029432	Schweiz är beläget mellan Frankrike, Italien, Österrike och Tyskland.	3101128	La Svizzera si trova tra Francia, Italia, Austria e Germania.
2049009	Vi har inga hemligheter.	2021676	Non abbiamo segreti.
2049009	Vi har inga hemligheter.	2021677	Noi non abbiamo segreti.
2125665	Jag har ingen cykel.	3692165	Io non ho una bicicletta.
2125665	Jag har ingen cykel.	3692164	Non ho una bicicletta.
2181501	Jag har ingen aptit.	2180748	Non ho appetito.
2181501	Jag har ingen aptit.	2180749	Io non ho appetito.
880516	Ingen orsak.	2715910	Non c'è di che.
915106	Huset är målat i vitt.	916274	La casa è pitturata di bianco.
4411974	Italien är inte Grekland.	3101140	L'Italia non è la Grecia.
4443819	Jag glömde stänga dörren.	3384142	Ho dimenticato di chiudere la porta.
2144718	Vad måste du veta?	4579950	Che cosa ti serve sapere?
4317019	Varför är jag fortfarande här?	4315731	Perché sono ancora qui?
2699340	Ska vi beställa?	4648025	Ordiniamo?
4763012	Vi betalar.	3489261	Paghiamo noi.
1999300	Hur var Hawaii?	1999290	Come sono state le Hawaii?
4840265	Det är en ordbok.	1350134	È un dizionario.
3436280	Nu kan jag sova i lugn och ro.	3512985	Ora posso dormire tranquilla.
3284121	Min mamma känner Toms mamma.	3218391	Mia madre conosce la madre di Tom.
4439894	Det här körsbäret är mörkrött.	3324825	Questa ciliegia è rosso scuro.
1603655	Min mor är ute.	3759066	Mia madre è fuori.
4960466	Glad internationell kvinnodag.	4961660	Felice Giornata internazionale della donna!
2049625	Hur kan vi rädda Tom?	4974378	Come possiamo salvare Tom?
4408914	Det är kul.	5177120	Es divertido.
963731	Jag har stängt alla sex fönster.	4001682	Io ho chiuso tutte e sei le finestre.
2127377	Är du buddist?	1516921	Sei buddista?
2128534	Är du buddhist?	1516921	Sei buddista?
1960001	Bättre sent än aldrig.	4568	Meglio tardi che mai.
5382405	Vissa saker säger man inte ens på skämt.	4022361	Certe cose non si dicono nemmeno per scherzo.
5382414	Håller du med?	1067463	Sei d'accordo?
5382430	Jag vet ingenting.	1536673	Non so niente.
5382434	Känner du någon här?	2578575	Conosci qualcuno qui?
5384430	Ni är svartsjuka.	5287994	Voi siete gelosi.
3712450	God jul och gott nytt år!	5589416	Buon Natale e felice Anno Nuovo!
2142909	Du måste hjälpa henne.	3007564	Tu devi aiutarla.
2142909	Du måste hjälpa henne.	379090	Devi aiutarla.
5784223	Katter hatar vanligtvis hundar.	5786416	I gatti solitamente odiano i cani.
5897656	Han var mina första pojkvän.	5898651	Lui era il mio primo ragazzo.
5897656	Han var mina första pojkvän.	5898652	Lui era il mio primo fidanzato.
5897708	Jag ska ge dig ett bra pris.	5390589	Ti farò un buon prezzo.
5950360	Paret fick en son.	5962437	La coppia ebbe un figlio.
5952504	Han vill träffa dig.	3758871	Lui vuole incontrarti.
5975782	Jag går till stranden.	5975745	Vado in spiaggia.
3881268	Jag har en halvbror.	3564201	Ho un fratellastro.
3881268	Jag har en halvbror.	3564202	Io ho un fratellastro.
2030875	Mohand är min halvbror.	3564198	Mohand è il mio fratellastro.
6289707	Jag behöver er i mitt lag.	6169345	Ho bisogno di voi nella mia squadra.
6289708	De här tangentborden fungerar inte.	6169001	Queste tastiere non funzionano.
6289711	Jag gjorde allt för henne.	6168615	Ho fatto tutto per lei.
6289712	Jag har gjort allt för henne.	6168615	Ho fatto tutto per lei.
6291766	Han förstår inte unga människors slang så bra.	6169729	Non capisce bene il gergo dei giovani.
6291768	Hon förstår inte unga människors slang så bra.	6169729	Non capisce bene il gergo dei giovani.
6291780	Jag dukar bordet.	6169492	Apparecchio la tavola.
6291785	Jag behöver dig i mitt lag.	6169344	Ho bisogno di te nella mia squadra.
6296275	De hade stora planer för er.	3471865	Avevano dei grandi piani per voi.
6324809	Min bror är äldre än jag.	6324612	Mio fratello è più vecchio di me.
6324815	Varför är han så tyst?	5170427	Perché lui è così silenzioso?
6324817	Jag vill veta din åsikt.	1991394	Io voglio sapere la tua opinione.
6332706	Vi följer med dig till flygplatsen.	4166787	La accompagneremo all'aeroporto.
6392365	Tom beräknar.	3808815	Tom calcolava.
6484415	Vi kan inte döda dem.	5044819	Non possiamo ucciderle.
6484417	Jag är inte kreativ.	3533075	Non sono creativo.
6484422	Tack och godnatt!	2714051	Grazie e buona notte!
2068555	Dessa skorna är för dyra.	5092228	Queste scarpe sono troppo costose.
6672806	Jag hatar vintern.	2516137	Odio l'inverno.
6672806	Jag hatar vintern.	2516138	Io odio l'inverno.
6673592	Neymar är brasiliansk.	6673205	Neymar è brasiliano.
6712590	Vi bor i en vacker stad.	6763571	Viviamo in una bella città.
6835502	Papper är vitt.	1065017	La carta è bianca.
6887966	Du har nog rätt.	1566074	Probabilmente hai ragione.
6927214	Jag är en plattjordare.	6926175	Sono un terrapiattista.
7054814	De har ett litet hus.	2612076	Hanno una casa piccola.
7109868	Jag har ont om tid.	511083	Ho poco tempo.
1972054	Jag odlade tomater förra året och de var väldigt goda.	7134119	Ho coltivato pomodori lo scorso anno ed erano molto buoni.
1995492	En man som kan två språk är värd två män.	7134138	Un uomo che conosce due lingue vale come due uomini.
2046585	Det här problemet är för svårt att lösa för lågstadieelever.	7134158	Questo problema è troppo difficile da risolvere per gli studenti delle scuole elementari.
2049593	Den här bilen är inte lika fin som den där.	7134168	Quest'auto non è bella quanto quella.
1970491	Nu är det bra, varken för tungt eller för lätt.	7134179	Adesso va bene, né troppo pesante né troppo leggero.
1971977	Jag kan inte läsa franska, och ännu mindre tala det.	7134186	Non so leggere il francese, e ancor meno parlarlo.
1972048	Jag går till biblioteket två till tre gånger om veckan.	7134189	Vado in biblioteca due o tre volte a settimana.
1965032	Är det något särskilt som du vill ha att äta?	7134197	C'è niente di particolare che vorresti mangiare?
1965032	Är det något särskilt som du vill ha att äta?	7134198	C'è qualcosa in particolare che vuoi mangiare?
4414590	De sa till Tom att han måste skriva under ett sekretessavtal.	7134212	Hanno detto a Tom che deve firmare un accordo di non-divulgazione.
4384147	Det kostade mig tiotusen yen att få min tv-apparat reparerad.	7134224	Far riparare il mio televisore mi è costato diecimila yen.
4391822	Alla vägar som leder in till staden är fulla av bilar.	7134233	Le strade che portano in città sono tutte piene di auto.
4397839	En för alla och alla för en, det är vårt motto.	7134243	Uno per tutti e tutti per uno, è il nostro motto.
4346775	Den här gamla bilen är din om du vill ha den.	7134260	Questa vecchia auto è tua se la vuoi.
4157119	Tom sa åt Mary att han inte kunde leva utan henne.	7134267	Tom disse a Mary che non poteva vivere senza di lei.
4167353	Det är en fråga som jag inte har något svar på.	7134276	È una domanda alla quale non ho risposta.
1960507	Hur är läget? Hur har din dag varit i dag?	7134280	Come va? Com'è andata la giornata?
1960707	Jag ska ta med min son till djurparken i eftermiddag.	7134281	Porterò mio figlio allo zoo nel pomeriggio.
1960744	”Varför ska du inte åka?” ”För att jag inte vill.”	3585041	"Perché non vai?" "Perché non voglio."
1960825	Jag föreslog honom att hon skulle bli inbjuden till festen.	7134284	Gli ho consigliato di invitarla alla festa.
1962145	Jag trodde att jag sa åt dig att inte komma.	7134286	Credevo di averti detto di non venire.
1962367	När man talar om trollen så står de i farstun.	7134290	Parli del diavolo e spuntano le corna.
1411290	Vi kan inte vara utan vatten ens för en dag.	7134297	Non possiamo stare senz'acqua neanche per un giorno.
1669437	Jag tror inte att det kommer att regna i eftermiddag.	5876211	Non penso che pioverà questo pomeriggio.
2119836	Du har helt rätt.	1679398	Hai completamente ragione.
4087084	Han hjälper mig.	1669633	Lui mi sta aiutando.
3807164	När jag kom hem satt Ken och läste.	7134876	Quando sono tornato a casa, Ken stava leggendo.
4372000	Vintergatan är en spiralgalax.	7135138	La Via Lattea è una galassia a spirale barrata.
4445991	Vi måste komma bort.	7135141	Dobbiamo andare via.
2193522	Jag står inte ut med sjukhus.	7135146	Non sopporto gli ospedali.
2786415	Låt oss hålla kontakten med varandra.	3610865	Teniamoci in contatto.
7046024	Jag slutade lyssna för länge sedan.	7135208	Ho smesso di ascoltare da molto tempo.
6082244	Du är en vacker fjäril.	7135217	Sei una bella farfalla.
2171703	Jag spelar volleyboll på stranden.	7135221	Gioco a pallavolo sulla spiaggia.
4441936	John F. Fitzgerald valdes till borgmästare i Boston år 1906.	7135224	John F. Fitzgerald fu eletto sindaco di Boston nel 1906.
1126199	Staden grundades år 573.	7135225	La città fu fondata nel 573.
2151277	Lägenheten har en alkov.	7135241	L'appartamento ha un'alcova.
4446126	Min tid är kommen.	7135243	È giunto il mio momento.
3809893	Vet du var Boston ligger?	7135244	Sai dove si trova Boston?
5201786	Den som inte arbetar har inget att äta.	7135246	Chi non lavora non ha niente da mangiare.
3809646	Jag kommer aldrig ge upp.	2722903	Non mi arrenderò mai.
3809646	Jag kommer aldrig ge upp.	7135259	Non mi darò mai per vinto.
6389218	Tom har ett gymmedlemskap.	7135260	Tom è iscritto in palestra.
1990521	Alla skrattade åt hans misstag.	7135267	Tutti hanno riso del suo errore.
3840722	Ni kan inte komma för sent den här gången.	7135272	Non potete arrivare troppo tardi questa volta.
1965527	Om han inte går i skolan tänker jag inte prata med honom längre.	7135277	Se lui non va a scuola, non gli parlo più.
4324661	Jobbade Tom där?	7135285	Tom lavorava lì?
3126937	Om soppan får dra en stund så smakar den bättre.	7135295	Se la zuppa può riposare un po', ha un sapore migliore.
4445607	Jag sticker till gymmet.	7135299	Vado in palestra.
4445607	Jag sticker till gymmet.	3623439	Sto andando in palestra.
2181761	Detta uttryck är arkaiskt.	7135302	Questa espressione è arcaica.
2235395	Hantverkaren lovade att komma nästa dag.	7135319	L'artigiano ha promesso di venire il giorno dopo.
2269962	Ni är lata!	7135322	Siete pigri!
4435314	Jag torkade diskbänken med en disktrasa och nu är den torr.	7135324	Ho asciugato il lavello con un panno e ora è asciutto.
2202094	Frågorna hänger ihop.	7135331	Le domande sono connesse.
2202094	Frågorna hänger ihop.	7135332	Le domande sono collegate.
5883574	Du ställer frågor om allt.	7135335	Fai domande su tutto.
2017176	Min mormor bodde hos oss.	7135337	Mia nonna viveva da noi.
6633584	Tom började skriva.	5551461	Tom cominciò a scrivere.
1959421	Han hade få tänder.	7135341	Aveva pochi denti.
3101276	Hon stiger upp klockan sju.	7138749	Lei si sveglia alle sette.
4388051	Hjälp mig med det här är du snäll.	7138751	Aiutami con questo, per favore.
4343631	Jag har ett bra arbetslag.	7138756	Ho un buon gruppo di lavoro.
3829783	Skulle du kunna rita en karta åt mig?	7138759	Potresti disegnarmi una mappa?
7046048	Jag besökte sidan via en proxyserver.	7138764	Ho visitato il sito attraverso un server proxy.
4452849	En apa klättrar upp för ett högt träd.	7138767	Una scimmia si arrampica su un alto albero.
893155	Bara du kan göra detta.	7138768	Solo tu puoi farlo.
6392206	Hon gråter hela tiden.	7138771	Lei piange tutto il tempo.
6141996	Jag skickade ett sms till henne.	7138775	Le ho inviato un SMS.
2083227	Tycker du att det är tråkigt här?	7138792	Pensi che sia noioso qui?
3790001	Du behöver inte göra det.	7138798	Non devi farlo per forza.
3790001	Du behöver inte göra det.	7138800	Non sei costretto a farlo.
2261486	Tom undrade om det som Mary sade var sant.	7138802	Tom si chiese se quello che Mary aveva detto fosse vero.
2265411	Jag hoppas att det är bra i morgon.	7138805	Spero che sia bello domani.
892952	Problemet är att pojken aldrig gör vad han blir tillsagd att göra.	7138809	Il problema è che il ragazzo non fa mai quello che gli viene detto di fare.
5204052	Det här är svårare än jag förväntade mig.	7138813	È più difficile di quanto mi aspettassi.
5941137	Polisen är på väg.	4828772	La polizia sta arrivando.
5883795	Är det lagligt?	1992450	È legale?
6389537	Den här saken är i nyskick.	7138828	Questa cosa è come nuova.
4320702	Kan vi ta med Tom?	6904975	Possiamo portare Tom?
4320702	Kan vi ta med Tom?	7138829	Possiamo fare venire Tom?
4350239	Tom hittade inte det jag gömde.	7138831	Tom non ha trovato ciò che ho nascosto.
3894184	Det skulle jag vilja höra.	7138833	Vorrei sentirlo.
3894184	Det skulle jag vilja höra.	7138834	Vorrei ascoltarlo.
4343636	Ha en bra sommar.	7138835	Abbi una buona estate.
4343636	Ha en bra sommar.	7138836	Abbiate una buona estate.
7057102	Jag ville inte gå hem.	7138840	Non voglio andare a casa.
7057100	Är det tillräckligt?	7138843	Può bastare così?
7057100	Är det tillräckligt?	7138844	È abbastanza?
7057077	Hans fru dog i barnsäng.	7138846	Sua moglie è morta di parto.
7057091	Jag har alltid haft tur.	7138847	Ho sempre avuto fortuna.
7057092	Mary var Toms flickvän för ett par år sedan.	7138849	Mary era la ragazza di Tom un paio di anni fa.
7057073	Min pappa går i kyrkan på söndag.	7138850	Mio papà va in chiesa la domenica.
7057074	Hon tog sitt liv.	7138852	Lei si è suicidata.
7115514	Trafiken stod still.	7138879	Il traffico era bloccato.
7115516	Trafiken stod stilla.	7138879	Il traffico era bloccato.
7110059	Skeppet var på väg till Kairo.	7138883	La nave era in viaggio verso Il Cairo.
7110060	Säg till henne att jag är på väg.	7138885	Dille che sono per strada.
7109487	Hjälp är på väg.	7138887	I soccorsi stanno arrivando.
7106912	Det är mycket viktigt att sopsortera.	7138889	È molto importante fare la raccolta differenziata.
7106910	Det är mycket viktigt att källsortera.	7138889	È molto importante fare la raccolta differenziata.
7097554	Språk är värdefulla objekt för vetenskaplig forskning.	7138895	Le lingue sono un valido oggetto di studio per la ricerca scientifica.
7097555	I engelskan står verbet före objektet.	7138898	In inglese il verbo viene prima del complemento oggetto.
7091116	Det var en högtidlig tillställning.	7138899	È stato un evento solenne.
7089825	Jag blandade korten.	7138900	Ho mischiato le carte.
7089824	Tom blandade korten.	7138902	Tom ha mischiato le carte.
7085062	Tom är nykter sedan tre år.	7138907	Tom non beve alcolici da tre anni.
7085067	Tom tänkte säkert att jag hade saker att göra.	7138909	Tom ha sicuramente pensato che io avessi cose da fare.
7085070	Tom är en riktig djurvän.	7138910	Tom è un vero amante degli animali.
2271189	Man kan inte stoppa tillbaka tandkräm i tuben.	7139168	Non si può rimettere il dentrificio nel tubetto.
1951317	Han kan inte kontrollera sina känslor.	7139171	Lui non sa controllare le sue emozioni.
4451352	Jag berättade allt för mamma.	7139172	Ho raccontato tutto a mamma.
4686529	Jag tappade mina nycklar.	3343446	Ho perso le mie chiavi.
1992129	Du kanske inte tittar så mycket på TV?	7139175	Forse non guardi molta televisione?
4340002	Ge mig tre timmar.	7139176	Dammi tre ore.
3793316	Han skrev ned telefonnumret.	7139182	Lui ha annotato il numero di telefono.
3793316	Han skrev ned telefonnumret.	7139183	Lui ha preso nota del numero di telefono.
4448226	Vietnams huvudstad är Hanoi.	7139184	La capitale del Vietnam è Hanoi.
2166319	Det knackade på dörren.	7139190	Hanno bussato alla porta.
2166319	Det knackade på dörren.	609460	Qualcuno ha bussato alla porta.
3830872	Har ni bokat någon utlandsresa till sommaren?	7139192	Avete prenotato qualche viaggio all'estero per l'estate?
3711467	Vi ger upp.	7139196	Noi rinunciamo.
5201787	Det är ingen lätt uppgift att sluta dricka.	7139200	Non è facile smettere di bere.
5240196	Sa jag inte just det?	7139205	Non l'ho appena detto?
5887462	Jag är här ofta.	3493148	Sono spesso qui.
2265400	Vill du gifta dig eller skaffa barn först?	7139214	Vuoi sposarti o avere prima dei figli?
3122009	Jag har sagt det innan och jag säger det igen: rör inte mina saker!	7139221	L'ho detto prima e lo dico ancora: non toccare le mie cose!
4419457	"Är de här maträtterna glutenfria?" "Ja visst, alla våra maträtter är glutenfria."	7139231	"Questi piatti sono senza glutine?" "Certamente, tutti i nostri piatti sono senza glutine."
3721199	Ligger hotellet långt härifrån?	7139238	È lontano da qui l'albergo?
2321303	Varför följer ni efter mig?	7139242	Perché mi seguite?
2202111	Jag behöver verkligen er hjälp.	7139244	Ho davvero bisogno del vostro aiuto.
7045963	Har du tappat telefonen i golvet?	7139245	Ti è caduto a terra il telefono?
4357597	Jag vägrar hjälpa.	5670921	Mi rifiuto di aiutare.
5819128	Tror du att Tom faktiskt hade tänkt dricka hela vinflaskan själv?	7139254	Pensi che Tom abbia davvero pensato di bersi tutta la bottiglia di vino?
2120292	Hon är ful i munnen.	7139261	Lei ha la bocca brutta.
7046215	Det är ju verkligen kul.	5397191	È davvero divertente.
1971753	Hon skickade ett brev till mig.	1271084	Lei mi ha mandato una lettera.
2318451	Är allt där?	7139274	È tutto lì?
7045906	Tom sade att han inte var gay men att hans pojkvän var det.	7139282	Tom ha detto che non era gay ma il suo fidanzato sì.
7045906	Tom sade att han inte var gay men att hans pojkvän var det.	7139283	Tom ha detto di non essere gay ma il suo fidanzato sì.
2111100	Hon är ofta borta från skolan.	7139284	È spesso via da scuola.
4156411	Jag tycker om matematik.	1005158	Mi piace la matematica.
1216286	Kvinnan fastnade på något sätt mellan sin egen bildörr och något annat på uppfarten.	7139294	La donna è rimasta in qualche modo incastrata tra la portiera della sua auto e qualcos'altro sul vialetto.
3850400	Det som var är inte längre viktigt.	7139304	Cosa fosse, non è più importante.
4025761	Hans fru är japanska.	1534902	Sua moglie è giapponese.
2127990	Efter två minuter fick vår bil slut på bensin.	7139311	Dopo due minuti la nostra auto ha finito la benzina.
2127990	Efter två minuter fick vår bil slut på bensin.	7139312	Dopo due minuti la nostra auto è rimasta senza benzina.
3784471	Hon är så överlägsen!	5765932	È così arrogante!
2373639	De färdades med båt.	7139313	Hanno viaggiato in barca.
3689742	Jag kommer aldrig att glömma den här dagen.	7139323	Non dimenticherò mai questo giorno.
3689742	Jag kommer aldrig att glömma den här dagen.	7139324	Non scorderò mai questo giorno.
1433485	Jag går upp i vikt, för jag äter mycket godis.	2523989	Sto ingrassando perché mangio molti dolci.
1971255	Jag värdesätter vår vänskap.	7139329	Apprezzo la nostra amicizia.
1433516	Nancy vill ha ett par röda skor.	386846	Nancy vuole un paio di scarpe rosse.
401257	Den där slipsen passar bra till din skjorta.	7139333	Quella cravatta non sta bene con la tua camicia.
401257	Den där slipsen passar bra till din skjorta.	7139335	Quella cravatta non si abbina bene alla tua camicia.
3713698	Jag tror att det är över.	7139336	Penso che sia finita.
1141851	Var snäll och väck mig klockan sex i morgon bitti.	7139338	Per favore svegliami alle sei domattina.
2701196	Vad gjorde Tom med pengarna?	7139341	Cosa ha fatto Tom con i soldi?
2701196	Vad gjorde Tom med pengarna?	7139342	Cosa ne ha fatto Tom dei soldi?
5131619	Det är slut på tvål.	7139344	È finito il sapone.
4038957	Jag ska visa dig stan.	7139345	Ti farò vedere la città.
3122127	Vi far mot fjällen i morgon.	7139347	Domani andiamo in montagna.
4384159	Flytta tv-apparaten till vänster är du snäll.	7139349	Sposta il televisore a sinistra, per favore.
3809826	Berätta det absolut inte för Tom.	7139350	Non dirlo a Tom per nessun motivo.
4163392	Gillar du glass med kinuskismak?	7139351	Ti piace il gelato al caramello?
4451012	Tom, har du dina nycklar?	7139352	Tom, hai le tue chiavi?
2170482	Jordskalvet skakade husen.	7139353	Il terremoto ha scosso le case.
3712274	Tom ville ha ett arbete.	7139354	Tom voleva un lavoro.
5126112	Jag vet att Mary är vackrare än mig.	7139356	Lo so che Mary è più bella di me.
6389451	Han drog henne mot sig och kysste henne på munnen.	7139361	Lui la tirò verso di sé e la baciò sulla bocca.
6389451	Han drog henne mot sig och kysste henne på munnen.	7139362	Lui l'ha tirata verso di sé e l'ha baciata in bocca.
1125597	Min mamma kan inte läsa utan glasögon.	7139363	Mia mamma non può leggere senza occhiali.
5626587	Vi kommer troligen inte att göra det igen på ett tag.	7139365	Probabilmente non lo rifaremo per un po'.
4441912	Tom gjorde bra ifrån sig.	7139369	Tom se la passava bene.
5428711	Sockorna stinker.	7139371	Le calze puzzano.
5428711	Sockorna stinker.	7139372	Le calze fanno cattivo odore.
4454470	Jag trodde att Tom skulle vara på baren.	7139374	Pensavo che Tom fosse al bar.
2132784	Tom hade aldrig någon chans.	7139376	Tom non ha mai avuto alcuna possibilità.
2132784	Tom hade aldrig någon chans.	7139379	Tom non ha mai avuto alcuna chance.
1126207	Jag träffade honom igår.	398174	L'ho incontrato ieri.
2116816	Hela dagen var min pappa på dåligt humör för att han tappat bort sin plånbok.	7139389	Mio papà è stato di cattivo umore per tutto il giorno perché ha perduto il portafoglio.
6002869	Tom förnekade att han är tjuven.	4624943	Tom ha negato di essere il ladro.
7120867	Det finns en fin skillnad mellan de båda orden.	7139498	C'è una bella differenza tra le due parole.
7109488	Polis är på väg.	4828772	La polizia sta arrivando.
3721167	Ringer du mig när du är framme?	7139499	Mi chiami quando sei lì davanti?
2148098	Han fattade ingenting.	4265934	Non ha capito niente.
4445185	Är tåget försenat?	7139500	Il treno è in ritardo?
4446132	Jag heter också Tom.	4935691	Anche io mi chiamo Tom.
4334462	Jag var tvungen att fatta ett beslut.	7139516	Sono stato costretto a prendere una decisione.
2250323	Hans ord sårade Meg.	7142560	Le sue parole hanno ferito Meg.
1435128	Ingen visste det.	7142561	Non lo sapeva nessuno.
3809700	I havet finns en ö.	7142563	C'è un'isola nel mare.
5882493	Tom kommer att stanna i tre dagar till.	7142564	Tom rimarrà per altri tre giorni.
2196734	Arbetet pågår.	7142565	Lavori in corso.
5884472	Jag behöver semester.	2564234	Ho bisogno di una vacanza.
4348080	Jag måste vänta.	5447213	Devo aspettare.
3829945	Han blev försenad till arbetsintervjun.	7142567	È arrivato in ritardo al colloquio di lavoro.
6389271	Hon dog ung.	7142571	È morta giovane.
922585	Din högra strumpa är utochinvänd.	7142575	La tua calza destra è rivoltata.
3717640	Det är bra med hans familj.	4516052	La sua famiglia sta bene.
848744	I dag mår jag bättre.	3333168	Oggi mi sento meglio.
4446587	Vilken fantastisk utsikt!	7142581	Che vista fantastica!
3744443	Tom satt bredvid mig.	7142586	Tom si è seduto accanto a me.
1137659	Om det regnar kommer han inte.	7142590	Se piove, lui non viene.
4367358	Jag vill rösta.	7142592	Voglio votare.
3125052	Glöm inte era pass.	7142594	Non dimenticate i vostri passaporti.
3841059	Vi vann!	2818829	Abbiamo vinto!
1971408	Du måste vänta på nästa buss.	7142596	Devi aspettare il prossimo autobus.
2261277	Jag har bara sett den en gång.	1251783	L'ho visto solo una volta.
3005370	Jag såg henne i går.	1475829	L'ho vista ieri.
3054622	Mike åker till skolan med buss.	5453982	Mike va a scuola in autobus.
5887534	Vilken sida är du på?	7145809	A che pagina sei?
4364360	Talade Marika svenska?	7145810	Marika parlava svedese?
6002148	Jag tror inte att jag känner någon som kan tala franska.	7145813	Non credo di conoscere nessuno che sappia parlare francese.
1990601	Kom med oss.	6564242	Vieni con noi.
921208	Långa kjolar är på modet.	7145819	Le gonne lunghe vanno di moda.
1965232	Var snäll och ge mig lite mer kaffe.	7145821	Dammi un altro po' di caffè, per favore.
2028878	Tom är på väg.	7145824	Tom sta arrivando.
4326263	Jag bjuder på middag.	7145826	Offro io la cena.
4371018	Tom studerade juridik på Harvard.	7145831	Tom ha studiato giurisprudenza a Harvard.
5883710	De spelar tillsammans.	7145832	Stanno giocando insieme.
5883710	De spelar tillsammans.	7145834	Giocano insieme.
5893454	Tom gillar att skriva poesi.	7145836	A Tom piace scrivere poesie.
1125828	Följ efter mig!	1136252	Seguimi!
6633611	Jag hoppas att du förstår varför jag inte vill göra det.	7145839	Spero che tu capisca perché non voglio farlo.
1964700	Jorden är mindre än solen.	7145840	La terra è più piccola del sole.
3739393	Jag köpte en grön soffa i går, men den gick inte in genom dörren, så jag fick lämna tillbaka den.	7145845	Ieri ho comprato un divano verde, ma non passava dalla porta, così ho dovuto restituirlo.
2193676	Hittade du det du sökte efter?	7145847	Hai trovato quello che cercavi?
2193676	Hittade du det du sökte efter?	7145849	Hai trovato ciò che cercavi?
341938	Vi hade roligt på stranden igår.	7145851	Ieri in spiaggia ci siamo divertiti.
2159646	Kosta vad det vill!	7145853	Costi quel che costi!
2159646	Kosta vad det vill!	7145854	Ad ogni costo!
2159646	Kosta vad det vill!	7145855	A qualunque costo!
4445913	Det var ingen som lyssnade.	7145856	Non c'era nessuno ad ascoltare.
5240238	Litar du på mig?	7152149	Ti fidi di me?
6099716	Tom dog nästan den natten.	7152150	Tom è quasi morto quella notte.
3841115	Jag vet inte vad jag ska öppna det med.	7152152	Non so con cosa aprirlo.
6389236	Han sa att han älskade mig och jag sa att jag älskade honom.	7152154	Lui ha detto che mi amava e io ho detto che lo amavo.
6389477	Den här motorn har 6 cylindrar.	7152155	Questo motore ha sei cilindri.
6389187	Sami vet vad det betyder.	7152163	Sami sa cosa significa.
2113561	Tom är stark.	2190866	Tom è forte.
7411821	Jag läser inte.	3235554	Io non leggo.
7411821	Jag läser inte.	6827673	Non leggo.
7584866	Jag har tre bröder.	6202389	Ho tre fratelli.
7584866	Jag har tre bröder.	7850717	Io ho tre fratelli.
7863961	Jag har gjort den klänningen själv.	1659619	Io ho fatto quel vestito da sola.
3841205	Han har hund.	377217	Ha un cane.
3841205	Han har hund.	5455881	Lui ha un cane.
4543730	Mitt telefonnummer är 98 76 54 32.	4543719	Il mio numero di telefono è 9876-5432.
7948672	Han är en programmerare.	7948675	Lui è un programmatore.
5069340	Egendom är stöld.	5070482	La proprietà è un furto.
4256147	Välkommen till Wikipedia.	4256142	Benvenuti su Wikipedia.
4347959	Jag har en brödrost.	4401106	Ho un tostapane.
4347959	Jag har en brödrost.	4401107	Io ho un tostapane.
6099739	Jag har aldrig ätit rå fisk.	6788646	Non ho mai mangiato il pesce crudo.
6099739	Jag har aldrig ätit rå fisk.	6788647	Io non ho mai mangiato il pesce crudo.
2736744	Vem arbetar du för?	1017394	Per chi lavori?
