Original,Translate
"  Ma perché frode è de l’uom proprio male, più spiace a Dio","La tromperie est un crime qui ne commet que l'homme, donc il n'est pas bienvenu devant Dieu."
" e però stan di sotto li frodolenti, e più dolor li assale",Les transgresseurs de la loi sont considérés comme de petite taille et sont sévèrement punis.
  Di vïolenti il primo cerchio è tutto,Le premier cercle est réservé à ceux qui ont commis des actes de violence.
" ma perché si fa forza a tre persone, in tre gironi è distinto e costrutto","Dans la mesure où on peut exercer la violence sur trois objectifs différents, elle est divisée en trois cercles."
"  A Dio, a sé, al prossimo si pòne far forza, dico in loro e in lor cose, come udirai con aperta ragione","Il est possible d'appliquer de la violence à Dieu, à lui - même, à son prochain, à ses semblables et à leurs affaires; plus tard, je vous exposerai une explication rationnelle."
"  Morte per forza e ferute dogliose nel prossimo si danno, e nel suo avere ruine, incendi e tollette dannose","Il peut causer à son prochain la mort, des blessures douloureuses, et détruire ses biens par des pillages, des incendies et des cambriolages."
"  onde omicide e ciascun che mal fiere, guastatori e predon, tutti tormenta lo giron primo per diverse schiere","Tous ceux qui commettent des meurtres, des vols et des violences subissent la peine dans la première sphère de l'Enfer."
  Puote omo avere in sé man vïolenta e ne’ suoi beni,L'homme peut être agressif envers lui-même et dans ses biens.
" e però nel secondo giron convien che sanza pro si penta  qualunque priva sé del vostro mondo, biscazza e fonde la sua facultade, e piange là dov’esser de’ giocondo","Quiconque s'est suicidé et celui qui a dépensé ou dissimulé son argent a en vain envie d'entrer dans le deuxième cercle, mais il aurait mieux valu qu'il ait choisi de vivre heureux plutôt que de pleurer sur lui pour les biens laissés sur la terre."
"  Puossi far forza ne la deïtade, col cor negando e bestemmiando quella, e spregiando natura e sua bontade","On peut exprimer de la violence à l'égard de Dieu, à travers la méfiance envers Lui et de ne pas le reconnaître, ou en négligeant le respect de la nature et en ignorant sa bienveillance."
"  e però lo minor giron suggella del segno suo e Soddoma e Caorsa e chi, spregiando Dio col cor, favella","Par conséquent, le troisième tour impose des sanctions à ceux qui commettent l'homosexualité et l'usure, ainsi qu'à ceux qui s'adressent contre Dieu de manière inconsidérée dans leur cœur."
"  La frode, ond'ogne coscïenza è morsa, può l'omo usare in colui che 'n lui fida e in quel che fidanza non imborsa","La fraude, qui peut susciter de profonds remords de conscience, pourrait être commise par les hommes, tant envers ceux en qui on a confiance qu'en ceux à qui on ne croit pas."
  Questo modo di retro par ch’incida pur lo vinco d’amor che fa natura,Cela ne semble briser que le lien d'amour que la nature a noué.
" onde nel cerchio secondo s’annida  ipocresia, lusinghe e chi affattura, falsità, ladroneccio e simonia, ruffian, baratti e simile lordura","C'est pourquoi, dans le second cercle, on trouve des châtiments hypocrites, flatteurs, sorciers, faussaires, voleurs, simoniaques, corrupteurs de jeunes filles et marchands déloyaux."
"  Per l’altro modo quell’amor s’oblia che fa natura, e quel ch’è poi aggiunto, di che la fede spezïal si cria","En désapprenant, on perd aussi l'amour naturel et la connexion de fidélité qui unit souvent les gens."
"  onde nel cerchio minore, ov’è ’l punto de l’universo in su che Dite siede, qualunque trade in etterno è consunto""","Lucifer préside au plus petit cercle, où les traîtres sont destinés à supporter une punition éternelle."
"  E io: ""Maestro, assai chiara procede la tua ragione, e assai ben distingue questo baràtro e ’l popol ch’e’ possiede","J'ai dit au Maitre: ""Ton explication est compréhensible et montre clairement cet abîme avec ceux qui y ont été condamnés."""
"  Ma dimmi: quei de la palude pingue, che mena il vento, e che batte la pioggia, e che s’incontran con sì aspre lingue,  ","Ceux qui se retrouvent dans le marais boueux, ceux qui sont emportés par la tempête, les mouillés par la pluie et les en colère les uns contre les autres qui s'échangent des paroles de mépris."
"  perché non dentro da la città roggia sono ei puniti, se Dio li ha in ira? e se non li ha, perché sono a tal foggia?""","Si Dieu ne les hait pas, pourquoi sont - ils punis en Enfer plutôt que dans la ville de Dite?"
"  Ed elli a me ""Perché tanto delira"", disse, ""lo ’ngegno tuo da quel che sòle? ","Hier et aujourd'hui ?Il m'a demandé: ""Pourquoi t'es-tu si éloigné de tes parcours habituels, hier et aujourd'hui ?"""
  o ver la mente dove altrove mira?  ,Où est-ce qu'il regarde ton esprit ?
"  Non ti rimembra di quelle parole con le quai la tua Etica pertratta le tre disposizion che ’l ciel non vole,  ",Tu te souviens de ces paroles d'Aristote qui discute des trois péchés qui attirent la condamnation du Ciel ?
"  incontenenza, malizia e la matta bestialitade? ","De graves transgressions, malice et racisme cruel."
  e come incontenenza men Dio offende e men biasimo accatta?  ,Comment l'excès enfreigne - t - il moins la loi divine et est - il puni d'une sanction moindre?
"  Se tu riguardi ben questa sentenza, e rechiti a la mente chi son quelli che sù di fuor sostegnon penitenza,  tu vedrai ben perché da questi felli sien dipartiti, e perché men crucciata la divina vendetta li martelli""","Si tu prends cette déclaration en considération et si tu penses aux condamnés qui sont exclus de cette ville, tu comprendras bien pourquoi ils sont séparés des coupables et pourquoi ils en reçoivent un moindre châtiment de la part de la justice divine."
"  ""O sol che sani ogne vista turbata, tu mi contenti sì quando tu solvi, che, non men che saver, dubbiar m'aggrata","Je me suis exclamé: Ah, Soleil qui resplendit et guérit chaque regard troublé, tu me réjouis tellement quand tu dis un doute, que même poser des questions me donne la joie d'avoir la sagesse."
"  Ancora in dietro un poco ti rivolvi"", diss’io, ""là dove di’ ch’usura offende la divina bontade, e ’l groppo solvi""","Retourne encore en arrière jusqu'au point où tu as dit que l'usure était une insulte à la bonté divine, et clarifie mon doute."
"  ""Filosofia"", mi disse, ""a chi la ’ntende, nota, non pure in una sola parte, come natura lo suo corso prende  dal divino ’ntelletto e da sua arte","Il m'a dit que la philosophie, pour ceux qui sont capables de la comprendre, affirme que la nature est gouvernée par l'intelligence et le dynamisme divins à travers plusieurs livres."
" e se tu ben la tua Fisica note, tu troverai, non dopo molte carte,  che l’arte vostra quella, quanto pote, segue, come ’l maestro fa ’l discente","Si l'on lit attentivement la Physique, on se rendra compte que notre travail est semblable à celui de Dieu, tout comme un disciple suit l'exemple de son maître."
 sì che vostr’arte a Dio quasi è nepote,de telle sorte que votre activité diligente vient presque de Dieu.
"  Da queste due, se tu ti rechi a mente lo Genesì dal principio, convene prender sua vita e avanzar la gente","Si l'on examine la Genèse, il apparaît que l'homme doit gagner sa subsistance et progresser par un travail productif."
"  e perché l’usuriere altra via tene, per sé natura e per la sua seguace dispregia, poi ch’in altro pon la spene","En empruntant une voie autre que l'usurier, il s'éloigne de la nature et ne voit dans l'activité qu'un moyen soumis auquel confier sa confiance plutôt qu'un objectif à atteindre."
  Ma seguimi oramai che ’l gir mi piace,"Viens avec moi, parce que je pense que nous devrions aller de l'avant."
" ché i Pesci guizzan su per l’orizzonta, e ’l Carro tutto sovra ’l Coro giace,  e ’l balzo via là oltra si dismonta""","Pour atteindre le Cercle ci-dessous, nous devons prendre une autre route, tandis que les Poissons glissent dans l'horizon, sur le Char affleure loin au-dessus du Chœur."
"Era lo loco ov’a scender la riva venimmo, alpestro e, per quel che v’er’anco, tal, ch’ogne vista ne sarebbe schiva","À la destination où nous sommes arrivés pour accéder à la prochaine Anneau était impérissable et, même avec ce qu'il contenait, de manière à ne pas vouloir la voir."
"Qual è quella ruina che nel fianco di qua da Trento l’Adice percosse, o per tremoto o per sostegno manco,  ","Comme un glissement de terrain qui s'est produit dans le lit du Tyrol près de Trente, provoqué par un tremblement de terre ou un manque de soutien."
"che da cima del monte, onde si mosse, al piano è sì la roccia discoscesa, ch’alcuna via darebbe a chi sù fosse:  ","le rocher est descendu, en partant du plateau jusqu'à la plaine, mais quiconque essayait de l'escalader pourrait atteindre le sol sous-jacent."
cotal di quel burrato era la scesa,"Alors, le ravin dansait."
e ’n su la punta de la rotta lacca l’infamïa di Creti era distesa  che fu concetta ne la falsa vacca,"Au début d'une escarpe se trouvait la honte de la Crète, qui avait été conçue par un taureau imitation."
"e quando vide noi, sé stesso morse, sì come quei cui l’ira dentro fiacca","Et quand il les a vus, il s'est mordu comme s'il était submergé par la colère."
"Lo savio mio inver’ lui gridò: ""Forse tu credi che qui sia ’l duca d’Atene, che sù nel mondo la morte ti porse?  ","Croyez-vous vraiment qu'il y ait ici le duc d'Athènes, celui qui a provoqué votre disparition dans le monde?"
"Pàrtiti, bestia, ché questi non vene ammaestrato da la tua sorella, ma vassi per veder le vostre pene""","Va-t'en, bête: comme ta soeur l'a décidé, ne reviens pas ici tant que tu n'auras pas enduré ton châtiment."
"  Qual è quel toro che si slaccia in quella c’ ha ricevuto già ’l colpo mortale, che gir non sa, ma qua e là saltella,  vid’io lo Minotauro far cotale","Comme un taureau qui a été frappé à mort et ne peut plus bouger sans déborder, j'ai vu le Minotaure s'agiter après avoir finalement brisé les chaînes."
" e quello accorto gridò: ""Corri al varco","D'un ton impérieux, Virgile cria: "" Bouge vite vers le passage ! """
" mentre ch’e’ ’nfuria, è buon che tu ti cale""",Tu ferais mieux de descendre pendant que le monstre est dans une grande agitation.
"  Così prendemmo via giù per lo scarco di quelle pietre, che spesso moviensi sotto i miei piedi per lo novo carco","Nous nous sommes aventurés le long de l'escarpement de ces rochers, qui tremblaient parfois à mon rythme à cause de la charge qu'ils n'avaient pas l'habitude de supporter."
  Io gia pensando,Je pensais que j'allais y aller.
" e quei disse: ""Tu pensi forse a questa ruina, ch’è guardata da quell’ira bestial ch’i’ ora spensi","Virgile demanda: Est-ce que tu pensais à cette côte ébranlée, gardée par le monstre en colère que je viens d'apaiser?"
"  Or vo’ che sappi che l’altra fïata ch’i’ discesi qua giù nel basso inferno, questa roccia non era ancor cascata","Maintenant, je veux que tu saches que quand je suis allé jusqu'ici en aval de l'enfer, le rocher n'était pas encore tombé."
"  Ma certo poco pria, se ben discerno, che venisse colui che la gran preda levò a Dite del cerchio superno,  da tutte parti l’alta valle feda tremò sì, ch’i’ pensai che l’universo sentisse amor, per lo qual è chi creda  più volte il mondo in caòsso converso","Si tout d'abord, comme je crois l'avoir compris, arriva Celui qui tira du Premier cercle les esprits des patriarches, un terrible tremblement parcourut la vallée profonde et malodorante, et je pensais que l'Univers aussi ressentait un tel amour qu'il amènerait certains à croire que le monde se convertissait à plusieurs reprises en chaos."
" e in quel punto questa vecchia roccia, qui e altrove, tal fece riverso","À ce moment-là, le vieux rocher, ici et ailleurs, tomba par terre."
"  Ma ficca li occhi a valle, ché s’approccia la riviera del sangue in la qual bolle qual che per vïolenza in altrui noccia""","Mais regardez en aval, car le flux de sang qui éclate de ceux qui commettent des violences s'approche."
"  Oh cieca cupidigia e ira folle, che sì ci sproni ne la vita corta, e ne l’etterna poi sì mal c’immolle",La cupidité aveugle et la colère folle qui nous tourmentent pendant notre courte existence donnent naissance à une descente dans l'éternité si pénible.
"  Io vidi un’ampia fossa in arco torta, come quella che tutto ’l piano abbraccia, secondo ch’avea detto la mia scorta","J'ai observé un grand fossé à mi-lune qui embrassait la zone plane, comme prévu par mon guide."
"  e tra ’l piè de la ripa ed essa, in traccia corrien centauri, armati di saette, come solien nel mondo andare a caccia","Entre la pierre et le fossé, une rangée de centaures armés d'arcs et de flèches traversait, comme c'était le cas dans le monde de la chasse."
"  Veggendoci calar, ciascun ristette, e de la schiera tre si dipartiro con archi e asticciuole prima elette","Pendant que nous descendions, trois personnes se détachèrent du groupe, armés des arcs et des flèches qu'elles avaient choisis auparavant."
"  e l’un gridò da lungi: ""A qual martiro venite voi che scendete la costa? Ditel costinci se non, l’arco tiro""","De loin, on entendit crier: ""Quelle est la raison pour laquelle vous descendez le long de la descente? Dites-nous, sinon une flèche vous frappera."""
"  Lo mio maestro disse: ""La risposta farem noi a Chirón costà di presso: mal fu la voglia tua sempre sì tosta""","Le maître lui dit: Quand nous serons près de Chiron, nous lui donnerons la réponse; c'est dommage que tu aies toujours agi d'impulsion et que tu aies eu des ennuis."
"  Poi mi tentò, e disse: ""Quelli è Nesso, che morì per la bella Deianira, e fé di sé la vendetta elli stesso","Virgile m'a serré le bras et s'est exclamé: Voici Nesso, le guerrier tombé à cause de la belle Deianira, mais qui a trouvé sa propre vengeance."
"  E quel di mezzo, ch’al petto si mira, è il gran Chirón, il qual nodrì Achille","Le grand Chiron, précepteur d'Achille, regarde la poitrine au centre."
" quell’altro è Folo, che fu sì pien d’ira",Folo était tellement en colère.
"  Dintorno al fosso vanno a mille a mille, saettando qual anima si svelle del sangue più che sua colpa sortille""","Des milliers de gens vont autour de la rivière, répandant leur colère avec les flèches - punir tous plus durement pour leurs péchés qu'ils ne le méritent."
"  Noi ci appressammo a quelle fiere isnelle: Chirón prese uno strale, e con la cocca fece la barba in dietro a le mascelle","Nous nous approchions de ces bêtes agiles: Chiron perça une flèche et poussa sa barbe en arrière, découvrant ses mâchoires."
"  Quando s’ebbe scoperta la gran bocca, disse a’ compagni: ""Siete voi accorti che quel di retro move ciò ch’el tocca?  Così non soglion far li piè d’i morti""","Après avoir défoncé la grande bouche, il demanda à ses amis: Vous avez compris? Celui qui est derrière fait quelque chose qui touche. Les pieds des défunts ne bougent pas normalement de cette façon."
" E ’l mio buon duca, che già li er’al petto, dove le due nature son consorti,  rispuose: ""Ben è vivo, e sì soletto mostrar li mi convien la valle buia","Mon bon maître, qui était déjà à un pas de l'endroit où les deux essences sont tombées en une seule, répondit: ""Bien sûr, Dante est vivant, et c'est lui qui doit voir la vallée ténébreuse."""
" necessità ’l ci ’nduce, e non diletto","la nécessité l'amène à venir, pas le choix."
"  Tal si partì da cantare alleluia che mi commise quest’officio novo: non è ladron, né io anima fuia","Un individu qui a abandonné sa chaise au Ciel m'a donné cette autre mission: ce n'est pas un voyou, et moi non plus."
"  Ma per quella virtù per cu’ io movo li passi miei per sì selvaggia strada, danne un de’ tuoi, a cui noi siamo a provo,  ","Faites-nous confiance à l'un de vos centaures, qui peut nous aider sur notre chemin difficile grâce à sa puissance."
"  e che ne mostri là dove si guada, e che porti costui in su la groppa, ché non è spirto che per l’aere vada""","Pourquoi nous montres - tu l'endroit d'où on peut observer le fleuve et pourquoi on te prend en masse, puisque Dante n'est pas une entité à capacité volante?"
"  Chirón si volse in su la destra poppa, e disse a Nesso: ""Torna, e sì li guida, e fa cansar s’altra schiera v’intoppa""","Chiron tourna sa tête vers la droite et dit à Nesso: Retrocède-les, et tu les conduis, mets de côté ceux qui peuvent y faire obstacle."
"  Or ci movemmo con la scorta fida lungo la proda del bollor vermiglio, dove i bolliti facieno alte strida","Conduits par la confiance que nous avions dans notre guide, nous nous sommes déplacés le long de la rivière de sang où les condamnés criaient à haute voix."
  Io vidi gente sotto infino al ciglio,J'ai observé des âmes submergées jusqu'aux paupières.
" e ’l gran centauro disse: ""E’ son tiranni che dier nel sangue e ne l’aver di piglio","Le grand centaure déclara: ""Ils étaient des despotes, artisans d'oppression vis-à-vis des autres, tant en termes matériels qu'humains."""
  Quivi si piangon li spietati danni,Nous nous repentons amèrement des dommages infligés avec cruauté.
" quivi è Alessandro, e Dïonisio fero che fé Cicilia aver dolorosi anni","Voici Alexandre, et Dionysius, le cruel qui a infligé des années de souffrance à la Sicile."
"  E quella fronte c’ ha ’l pel così nero, è Azzolino","L'enfoiré aux cheveux noirs, c'est Ezzellino."
" e quell’altro ch’è biondo, è Opizzo da Esti, il qual per vero  fu spento dal figliastro sù nel mondo""","Obizzo d'Este, le blond, a malheureusement rencontré sa fin à cause du meurtre par son beau-fils dans la vie terrestre."
" Allor mi volsi al poeta, e quei disse: ""Questi ti sia or primo, e io secondo""","Le poète me regarda, et dit: Fais-moi le premier guide, et je suivrai après."
  Poco più oltre il centauro s’affisse sovr’una gente che ’nfino a la gola parea che di quel bulicame uscisse,"Immédiatement après le centaure, il tomba sur des condamnés qui semblaient jaillir des profondeurs infernales jusqu'à la gorge."
"  Mostrocci un’ombra da l’un canto sola, dicendo: ""Colui fesse in grembo a Dio lo cor che ’n su Tamisi ancor si cola""","En indiquant une ombre solitaire d'un côté, il dit: ""Celui qui a perforé le cœur encore vénéré sur la Tamise aujourd'hui a été accueilli dans l'église."
  Poi vidi gente che di fuor del rio tenean la testa e ancor tutto ’l casso,Puis j'ai vu des condamnés qui gardaient la tête et la poitrine hors des eaux du fleuve.
 e di costoro assai riconobb’io,"de ceux-ci, j'en ai identifié plusieurs."
"  Così a più a più si facea basso quel sangue, sì che cocea pur li piedi","À ce moment-là, le nombre de damnés que les pieds fondaient à cause de la chaleur diminuait de plus en plus."
 e quindi fu del fosso il nostro passo,"Vu par là, nous avons admiré la rivière."
"  ""Sì come tu da questa parte vedi lo bulicame che sempre si scema"", disse ’l centauro, ",Le centaure affirma que de sa position il pouvait voir comment le niveau du boulicame diminue progressivement.
"  ""voglio che tu credi  che da quest’altra a più a più giù prema lo fondo suo, infin ch’el si raggiunge ove la tirannia convien che gema","J'aimerais que vous croyiez que, tandis qu'il coule plus bas dans la rivière, le fond diminue progressivement jusqu'au point où les despotes gémissent."
"  La divina giustizia di qua punge quell’Attila che fu flagello in terra, e Pirro e Sesto","La justice divine inflige un châtiment à Attila, celui qui a semé la destruction et la terreur sur Terre, ainsi qu'à Pirro et à Sesto."
" e in etterno munge  le lagrime, che col bollor diserra, a Rinier da Corneto, a Rinier Pazzo, che fecero a le strade tanta guerra""","Rinieri de Corneto et Rinieri dei Pazzi, qui avaient causé de nombreuses guerres dans la région, versaient des rivières de larmes chaudes qui n'auraient jamais cessé."
  Poi si rivolse e ripassossi ’l guazzo,Il se retourna en arrière pour traverser à nouveau le bourbier.
" Non era ancor di là Nesso arrivato, quando noi ci mettemmo per un bosco che da neun sentiero era segnato","Bien que Nesso n'ait pas encore atteint l'autre rive, nous avons décidé d'entrer dans une forêt sans sentiers."
" Non fronda verde, ma di color fosco",Les feuilles n'avaient pas une teinte verte mais étaient d'une couleur sombre.
" non rami schietti, ma nodosi e ’nvolti","Les ramifications n'étaient pas lisses, mais nodoses et tordues."
" non pomi v’eran, ma stecchi con tòsco","Il n'y avait pas de fruit, seulement des épines venimeuses."
  Non han sì aspri sterpi né sì folti quelle fiere selvagge che ’n odio hanno tra Cecina e Corneto i luoghi cólti,"Ces animaux féroces qui se tiennent à l'écart des localités habitées le long de la bande de terre entre Cecina et Corneto dans la Maremme, n'ont pas à disposition un sous-bois aussi complexe et dense."
"  Quivi le brutte Arpie lor nidi fanno, che cacciar de le Strofade i Troiani con tristo annunzio di futuro danno","Les sales Arpies nichent dans ces îles, qui ont annoncé aux Troyens tristes malheurs avant d'être chassés des Strophades."
"  Ali hanno late, e colli e visi umani, piè con artigli, e pennuto ’l gran ventre","Elles ont de grands corps avec des ailes, des collines et des visages humanoïdes, des griffes avides sur des pattes puissantes et une profusion de plumage."
 fanno lamenti in su li alberi strani,se plaignent des arbres étranges
"  E ’l buon maestro ""Prima che più entre, sappi che se’ nel secondo girone"", mi cominciò a dire, ""e sarai mentre  che tu verrai ne l’orribil sabbione","Avant d'entrer dans la forêt, le maître m'a dit: ""Souviens-toi qu'on est dans le deuxième tour et on sera là jusqu'à ce qu'on soit dans le sable enflammé."""
" Però riguarda ben sì vederai cose che torrien fede al mio sermone""","Alors fais attention, parce que tu verras des choses qu'on ne peut pas croire si tu les décris avec des mots."
  Io sentia d’ogne parte trarre guai e non vedea persona che ’l facesse,"Je sentais un chœur de gémissements venir de toutes les directions, mais je ne voyais pas qui les émettait."
 per ch’io tutto smarrito m’arrestai,"Descends un peu de ton, surpris."
"  Cred’ïo ch’ei credette ch’io credesse che tante voci uscisser, tra quei bronchi, da gente che per noi si nascondesse","Je crois que Virgile pensait que j'imaginais tant de voix sortir de ces buissons, expression d'âmes qui nous étaient cachées."
"  Però disse ’l maestro: ""Se tu tronchi qualche fraschetta d’una d’este piante, li pensier c’ hai si faran tutti monchi""","Le maître affirma que si vous brisiez une branche de l'une de ces plantes, vos pensées deviendraient sans signification."
  Allor porsi la mano un poco avante e colsi un ramicel da un gran pruno,Puis il tendit légèrement la main et récita une brindille d'un gros pruneau.
" e ’l tronco suo gridò: ""Perché mi schiante?""",Son tronc s'écria: Pourquoi m'abattras-tu?
"  Da che fatto fu poi di sangue bruno, ricominciò a dir: ""Perché mi scerpi? non hai tu spirto di pietade alcuno?  ","Après avoir perdu une grande quantité de sang, elle a recommencé à implorer: Pourquoi continues-tu à me tourmenter? N'as-tu aucune compassion?"
"Uomini fummo, e or siam fatti sterpi: ben dovrebb’esser la tua man più pia, se state fossimo anime di serpi""","En tant qu'hommes, nous sommes maintenant réduits à des buissons; ta miséricorde serait plus généreuse si nous avions été des âmes de serpent."
"  Come d’un stizzo verde ch’arso sia da l’un de’ capi, che da l’altro geme e cigola per vento che va via,  ","Comme s'il brûlait une branche verte, le fluide intérieur sortait avec une légère sifflement tandis que l'air s'échappait de l'autre extrémité."
  sì de la scheggia rotta usciva insieme parole e sangue,Le sang et les mots émanaient ensemble de la branche brisée.
" ond’io lasciai la cima cadere, e stetti come l’uom che teme","Après avoir eu peur, j'ai abandonné la branche qui s'était brisée et j'ai été gelé par la peur."
"  ""S’elli avesse potuto creder prima"", rispuose ’l savio mio, ""anima lesa, ciò c’ ha veduto pur con la mia rima,  non averebbe in te la man distesa","Mon maître dit: S'il avait cru en ce qu'il a appris seulement en lisant ma poésie, âme blessée, il ne se serait certainement pas jeté contre toi."
 ma la cosa incredibile mi fece indurlo ad ovra ch’a me stesso pesa,"Il m'a obligé à demander quelque chose avec lequel je ressentais un vrai fardeau, même si c'était incroyable."
"  Ma dilli chi tu fosti, sì che ’n vece d’alcun’ammenda tua fama rinfreschi nel mondo sù, dove tornar li lece""","Communiquez qui vous étiez en vie, pour lui permettre de restaurer votre réputation dans le monde des vivants, où il peut être rappelé."
"  E ’l tronco: ""Sì col dolce dir m’adeschi, ch’i’ non posso tacere","Tu m'as hypnotisé avec tes paroles douces, qui m'empêchent de garder le silence."
 e voi non gravi perch’ïo un poco a ragionar m’inveschi,Et ne vous ennuyez pas si je prends le temps de parler de moi.
"  Io son colui che tenni ambo le chiavi del cor di Federigo, e che le volsi, serrando e diserrando, sì soavi,  che dal secreto suo quasi ogn’uom tolsi","En tant que détenteur des deux clés qui ouvraient le cœur de Frédéric II, j'ai réussi à garder ses secrets pour la plupart inaccessibles grâce à la capacité avec laquelle je les ai manipulées."
" fede portai al glorïoso offizio, tanto ch’i’ ne perde’ li sonni e ’ polsi","J'ai gardé mon haut mandat avec un dévouement absolu, jusqu'à ce que je sacrifie même la paix et ma vie."
"  La meretrice che mai da l’ospizio di Cesare non torse li occhi putti, morte comune e de le corti vizio,  infiammò contra me li animi tutti","La prostituée, qui a toujours eu un regard dévasté sur le palais de l'empereur et le vice des cours, est morte avec tous les préjugés dirigés contre moi."
" e li ’nfiammati infiammar sì Augusto, che ’ lieti onor tornaro in tristi lutti","Le succès qu'ils ont obtenu avec l'empereur l'a rempli d'enthousiasme, au point de me faire tomber dans une tristesse profonde."
"  L’animo mio, per disdegnoso gusto, credendo col morir fuggir disdegno, ingiusto fece me contra me giusto","Mon esprit, poussé par une douleur profonde, pensant éviter la honte par la mort, m'a conduit à être injuste envers moi - même, alors que je n'avais aucune faute."
"  Per le nove radici d’esto legno vi giuro che già mai non ruppi fede al mio segnor, che fu d’onor sì degno","Je jure que je n'ai jamais manqué à la loyauté envers mon seigneur, si digne de respect, pour les nouvelles racines de cet arbre."
"  E se di voi alcun nel mondo riede, conforti la memoria mia, che giace ancor del colpo che ’nvidia le diede""","Si l'un d'entre vous retourne à notre monde, demandez que ma mémoire soit rétablie, encore marquée par les blessures causées par l'envie."
"  Un poco attese, e poi ""Da ch’el si tace"", disse ’l poeta a me, ""non perder l’ora","Virgile se taisait pendant quelques instants, sauf qu'il disait: Si tu gardes la bouche cousue, ne perds pas de temps."
" ma parla, e chiedi a lui, se più ti piace""",Posez une question et attendez la réponse.
"  Ond’ïo a lui: ""Domandal tu ancora di quel che credi ch’a me satisfaccia",Demandez-lui les thèmes qui pourraient m'intéresser.
" ch’i’ non potrei, tanta pietà m’accora""",Je ne peux pas contrôler la tension que je ressens.
"  Perciò ricominciò: ""Se l’om ti faccia liberamente ciò che ’l tuo dir priega, spirito incarcerato, ancor ti piaccia  di dirne come l’anima si lega in questi nocchi","Virgile reprit alors: Que puisse se produire ce que tes paroles ont supplié, ô esprit enfermé: je t'implore encore de nous révéler comment l'âme s'unit à ces carcasses."
" e dinne, se tu puoi, s’alcuna mai di tai membra si spiega""","Demandez-nous, si c'est possible, s'il y a eu un cas de quelqu'un qui a réussi à se débarrasser de ces plantes."
"  Allor soffiò il tronco forte, e poi si convertì quel vento in cotal voce: ""Brievemente sarà risposto a voi","L'arbre murmura avec force, et ses paroles retentirent dans l'air: Je vous donnerai une brève réponse."
"  Quando si parte l’anima feroce dal corpo ond’ella stessa s’è disvelta, Minòs la manda a la settima foce","de l'EnferQuand la foire âme s'éloigne du corps auquel elle a rendu l'ultime adieu, Minosse la destine à la septième Bolgie de l'Hadès."
"  Cade in la selva, e non l’è parte scelta",Il se perd dans la jungle sans arriver à destination.
" ma là dove fortuna la balestra, quivi germoglia come gran di spelta","Là où le destin la condamne, elle fleurit comme un grain de blé."
"  Surge in vermena e in pianta silvestra: l’Arpie, pascendo poi de le sue foglie, fanno dolore, e al dolor fenestra","L'Arpie nourrit de ses feuilles, en faisant croître comme un arbuste sauvage, qui provoque la douleur et permet au ci-dessus de s'échapper."
"  Come l’altre verrem per nostre spoglie, ma non però ch’alcuna sen rivesta, ché non è giusto aver ciò ch’om si toglie","Nous ne récupérerons pas ce que nous avons laissé, car comme les autres âmes, nous irons chercher nos corps, non pour nous habiller à nouveau, mais pour des raisons justifiées."
"  Qui le strascineremo, e per la mesta selva saranno i nostri corpi appesi, ciascuno al prun de l’ombra sua molesta""","Nous serons amenés ici et nos corps seront exposés dans la triste forêt, chacun à l'arbre de son ombre ennemie."
"  Noi eravamo ancora al tronco attesi, credendo ch’altro ne volesse dire, ","Nous nous tenions au pied de l'arbre, en supposant qu'il pourrait ajouter quelque chose de plus."
"  quando noi fummo d’un romor sorpresi,  similemente a colui che venire sente ’l porco e la caccia a la sua posta, ch’ode le bestie, e le frasche stormire","Quand il y eut un soudain fracas, comme celui que l'on ressentait pour l'approche d'un sanglier et de l'équipe des chiens à sa poursuite, ils percevaient le barrito des bêtes et les broussailles murmurées des arbres."
"  Ed ecco due da la sinistra costa, nudi e graffiati, fuggendo sì forte, che de la selva rompieno ogne rosta","De gauche, deux fugitifs malheureux sont arrivés, complètement nus et blessés. Leur course était si rapide qu'ils brisaient toutes les branches des arbres de la forêt."
"  Quel dinanzi: ""Or accorri, accorri, morte""","L'être devant criait: ""Viens vite, aide-nous, accouche, ou mort!"""
" E l’altro, cui pareva tardar troppo, gridava: ""Lano, sì non furo accorte  le gambe tue a le giostre dal Toppo""","Le second, se sentant trop lent, s'écria: ""Lano, tu n'es pas allé si vite aux fêtes de Pieve del Toppo!"""
" E poi che forse li fallia la lena, di sé e d’un cespuglio fece un groppo","Comme il n'y avait pas d'air, il s'est caché près d'un arbuste."
"  Di rietro a loro era la selva piena di nere cagne, bramose e correnti come veltri ch’uscisser di catena","Derrière eux la forêt était habitée par des troupeaux de chiennes noires, qui coulaient affamées comme des chiens de suite fous."
"  In quel che s’appiattò miser li denti, e quel dilaceraro a brano a brano",Elles déchirèrent le malfaiteur qui s'était caché et le réduisirent en morceaux.
 poi sen portar quelle membra dolenti,Ils ont pris ses blessures encore des boutons
"  Presemi allor la mia scorta per mano, e menommi al cespuglio che piangea per le rotture sanguinenti in vano","Alors mon guide me conduisit à travers les branches brisées et ensanglantées, vers le buisson qui pleurait en vain."
"  ""O Iacopo"", dicea, ""da Santo Andrea, che t’è giovato di me fare schermo? che colpa ho io de la tua vita rea?""","""O Iacopo de Sant'Andrea, comment pensais-tu que je te servirais de moi comme bouclier? Quelle faute ai-je de ta conduite immorale?"""
