Original,Translate
"  Appresso mosse a man sinistra il piede: lasciammo il muro e gimmo inver’ lo mezzo per un sentier ch’a una valle fiede,  che ’nfin là sù facea spiacer suo lezzo","Puis il se tourna à gauche, et nous nous éloigna du mur, et nous nous dirigeâmes vers le bord extérieur du cercle, sur un chemin qui mène à une vallée d'où arrivait une grande odeur."
" In su l’estremità d’un’alta ripa che facevan gran pietre rotte in cerchio, venimmo sopra più crudele stipa","Au bord d'une haute rive, où il y avait beaucoup de rochers encerclés, nous arrivâmes près du cercle suivant."
" e quivi, per l’orribile soperchio del puzzo che ’l profondo abisso gitta, ci raccostammo, in dietro, ad un coperchio  d’un grand’avello, ","Et ici, à cause de l'épouvantable excès de l'odeur de l'abîme infernal, nous nous abritions derrière le couvercle d'une grande tombe,"
" ov’io vidi una scritta che dicea: ’Anastasio papa guardo, lo qual trasse Fotin de la via dritta’","où j'ai lu une inscription qui disait: ""Custodisco pape Anastasio, qui fut égaré par la route droite de Fotino."""
"""Lo nostro scender conviene esser tardo, sì che s’ausi un poco in prima il senso al tristo fiato","Il est préférable d'attendre un peu avant de descendre, afin que notre odorat s'habitue à la mauvaise odeur,"
" e poi no i fia riguardo""","Ensuite, il n'y aura plus d'intérêt à ce qu'il n'y ait plus d'intérêt à ce qu'il n'y ait plus d'intérêt à ce qu'il n'y ait plus d'intérêt à ce qu'il n'y en ait plus."
  Così ’l maestro,C'est ce qu'a dit Virgile.
" e io ""Alcun compenso"", dissi lui, ""trova che ’l tempo non passi perduto""",Et je lui dis: Trouve un moyen de ne pas laisser passer le temps inutilement.
" Ed elli: ""Vedi ch’a ciò penso""","Il a dit: ""Je pense à ce type."""
"  ""Figliuol mio, dentro da cotesti sassi"", cominciò poi a dir, ""son tre cerchietti di grado in grado, come que’ che lassi","Puis il commença à dire: Mon fils, au-dessous de ces pierres, il y a trois cercles, l'un au-dessous de l'autre, comme les autres que tu as vus."
  Tutti son pien di spirti maladetti,Ils sont tous pleins d'esprits damnés.
" ma perché poi ti basti pur la vista, intendi come e perché son costretti","Mais pour qu'il te suffise plus tard de les voir, écoute comment et pourquoi ils sont ensemble."
"  D'ogne malizia, ch'odio in cielo acquista, ingiuria è 'l fine, ed ogne fin cotale o con forza o con frode altrui contrista","Le but de toute malice qui attire la haine du Ciel est l'injure, et ce but est atteint par la violence ou par la fraude."
"  Ma perché frode è de l’uom proprio male, più spiace a Dio","Et puisque la fraude est un péché propre à l'homme, elle est plus désagréable à Dieu"
" e però stan di sotto li frodolenti, e più dolor li assale",et les frauduleux sont plus bas et sont plus punis
  Di vïolenti il primo cerchio è tutto,Le premier cercle est réservé aux violents
" ma perché si fa forza a tre persone, in tre gironi è distinto e costrutto","Et comme on peut faire violence à trois cibles différentes, il est divisé en trois cercles."
"  A Dio, a sé, al prossimo si pòne far forza, dico in loro e in lor cose, come udirai con aperta ragione","On peut user de violence à Dieu, à soi-même, à son prochain, dans les gens et dans leurs choses, comme je t'expliquerai rationnellement"
"  Morte per forza e ferute dogliose nel prossimo si danno, e nel suo avere ruine, incendi e tollette dannose","On peut donner à son prochain la mort par contrainte, les blessures douloureuses, et dans ses biens ruines, les incendies et les cambriolages"
"  onde omicide e ciascun che mal fiere, guastatori e predon, tutti tormenta lo giron primo per diverse schiere","donc les meurtriers et ceux qui blessent prodigieusement, destructeurs et de pillards, sont tous tourmentés dans plusieurs rangs au premier tour."
  Puote omo avere in sé man vïolenta e ne’ suoi beni,L'homme peut être violent contre lui-même et dans son patrimoine
" e però nel secondo giron convien che sanza pro si penta  qualunque priva sé del vostro mondo, biscazza e fonde la sua facultade, e piange là dov’esser de’ giocondo","C'est pourquoi, au second tour, quiconque s'est suicidé et celui qui gaspille son argent se repent en vain, et il regrette sur terre ses biens quand il aurait dû vivre heureux."
"  Puossi far forza ne la deïtade, col cor negando e bestemmiando quella, e spregiando natura e sua bontade","On peut être violent contre Dieu, en le niant dans son cœur et en blasphémant son nom, ou en méprisant la nature et sa bonté."
"  e però lo minor giron suggella del segno suo e Soddoma e Caorsa e chi, spregiando Dio col cor, favella","C'est pourquoi le troisième tour punit les sodomites et les usuriers, ainsi que ceux qui parlent en méprisant Dieu dans leur cœur."
"  La frode, ond'ogne coscïenza è morsa, può l'omo usare in colui che 'n lui fida e in quel che fidanza non imborsa","La fraude, dont toute conscience est remords, peut être exercée par l'homme envers celui qui a confiance et en celui qui n'a pas confiance."
  Questo modo di retro par ch’incida pur lo vinco d’amor che fa natura,Cette seconde façon ne semble violer que le lien d'amour que la nature entretient.
" onde nel cerchio secondo s’annida  ipocresia, lusinghe e chi affattura, falsità, ladroneccio e simonia, ruffian, baratti e simile lordura","C'est pourquoi dans le second cercle sont punis des hypocrites, des flatteurs, des magiciens, des faussaires, des voleurs, des simoniasques, des ruffiens, des trottoirs et d'autres pécheurs semblables."
"  Per l’altro modo quell’amor s’oblia che fa natura, e quel ch’è poi aggiunto, di che la fede spezïal si cria","De l'autre façon, on oublie plutôt cet amour naturel et aussi le lien spécial de fidélité qui se crée entre les personnes."
"  onde nel cerchio minore, ov’è ’l punto de l’universo in su che Dite siede, qualunque trade in etterno è consunto""","C'est pourquoi, dans le cercle le moins large, là où Lucifer a son siège, celui qui a commis la trahison est puni éternellement."
"  E io: ""Maestro, assai chiara procede la tua ragione, e assai ben distingue questo baràtro e ’l popol ch’e’ possiede","Et moi: Maître, ton raisonnement est très clair et il distingue très bien ce gouffre et les damnés qui y sont punis."
"  Ma dimmi: quei de la palude pingue, che mena il vento, e che batte la pioggia, e che s’incontran con sì aspre lingue,  ","Mais dis-moi: ceux du marais boueux , les autres qui sont emportés par la tempête , ceux qui sont battus par la pluie et qui se tournent vers des paroles injures ,"
"  perché non dentro da la città roggia sono ei puniti, se Dio li ha in ira? e se non li ha, perché sono a tal foggia?""","Pourquoi ne sont-ils pas punis dans la ville de Dites-vous si Dieu les a en haine? Et sinon, pourquoi sont-ils en Enfer?"
"  Ed elli a me ""Perché tanto delira"", disse, ""lo ’ngegno tuo da quel che sòle? ","Il me dit: Parce que ton ingéniosité détourne tellement du chemin qu'elle parcourt habituellement,"
  o ver la mente dove altrove mira?  ,Ou où d'autre regarde-t-il ton esprit ?
"  Non ti rimembra di quelle parole con le quai la tua Etica pertratta le tre disposizion che ’l ciel non vole,  ","Tu ne te souviens pas des paroles par lesquelles l'Éthique d'Aristote traite les trois péchés que le Ciel condamne,"
"  incontenenza, malizia e la matta bestialitade? ","l'excès, la malice et la bestialité ?"
  e come incontenenza men Dio offende e men biasimo accatta?  ,et comment l'excès offense - t - il moins Dieu et est - il donc condamné d'une manière moins dure?
"  Se tu riguardi ben questa sentenza, e rechiti a la mente chi son quelli che sù di fuor sostegnon penitenza,  tu vedrai ben perché da questi felli sien dipartiti, e perché men crucciata la divina vendetta li martelli""","Si tu réfléchis bien à cette affirmation et si tu penses à ces damnés qui sont punis hors de cette ville, tu verras bien pourquoi ils sont séparés de ces pécheurs et pourquoi ils sont moins punis par la justice divine."
"  ""O sol che sani ogne vista turbata, tu mi contenti sì quando tu solvi, che, non men che saver, dubbiar m'aggrata","Je dis: Ô soleil qui guérisse tous les regards troublés, tu m'as tellement satisfait, quand tu résous un de mes doutes, que le doute me donne plaisir comme la sagesse."
"  Ancora in dietro un poco ti rivolvi"", diss’io, ""là dove di’ ch’usura offende la divina bontade, e ’l groppo solvi""","Reviens encore un peu, là où tu as dit que l'usure offense la bonté divine, et résous cette incertitude..."
"  ""Filosofia"", mi disse, ""a chi la ’ntende, nota, non pure in una sola parte, come natura lo suo corso prende  dal divino ’ntelletto e da sua arte","Il me dit: La philosophie, pour ceux qui la comprennent, explique en plusieurs livres que la nature prend son cours de l'intellect divin et de son action"
" e se tu ben la tua Fisica note, tu troverai, non dopo molte carte,  che l’arte vostra quella, quanto pote, segue, come ’l maestro fa ’l discente","Et si tu lis bien la Physique, tu trouveras presque au début que ton action suit celle de Dieu comme il peut, comme le disciple suit le maître"
 sì che vostr’arte a Dio quasi è nepote,de sorte que votre action est presque descendue de Dieu
"  Da queste due, se tu ti rechi a mente lo Genesì dal principio, convene prender sua vita e avanzar la gente","Et si tu penses à ce que dit le livre de la Genèse, tu verras que les hommes doivent gagner leur subsistance et progresser de ces deux œuvres."
"  e perché l’usuriere altra via tene, per sé natura e per la sua seguace dispregia, poi ch’in altro pon la spene","et puisque l'usurier parcourt une autre route, il méprise la nature en tant que telle et quant à l'activité, car il place en autre son espérance."
  Ma seguimi oramai che ’l gir mi piace,"Mais maintenant, suis-moi, car je pense qu'il faut qu'on y aille."
" ché i Pesci guizzan su per l’orizzonta, e ’l Carro tutto sovra ’l Coro giace,  e ’l balzo via là oltra si dismonta""","En effet, les Poissons se dirigent vers l'horizon, et le Char gît tout au-dessus du Chœur, et nous devons parcourir un autre chemin avant le passage au Cercle ci-dessous."
"Era lo loco ov’a scender la riva venimmo, alpestro e, per quel che v’er’anco, tal, ch’ogne vista ne sarebbe schiva","Le lieu où nous sommes arrivés pour descendre au cercle suivant était impervio, et, même pour ce qu'il y avait, de telle sorte que personne ne voudrait le voir."
"Qual è quella ruina che nel fianco di qua da Trento l’Adice percosse, o per tremoto o per sostegno manco,  ","Comme ce glissement de terrain qui frappa le lit du Tyrol du Sud à cause d'un tremblement de terre ou d'un manque de soutien,"
"che da cima del monte, onde si mosse, al piano è sì la roccia discoscesa, ch’alcuna via darebbe a chi sù fosse:  ","de telle sorte que, du sommet de la montagne d'où il se déplaçait jusqu'à la plaine, le rocher s'est effondré, mais il donnerait accès à quelqu'un qui descendrait d'en haut:"
cotal di quel burrato era la scesa,C'était la descente de ce ravin infernal.
e ’n su la punta de la rotta lacca l’infamïa di Creti era distesa  che fu concetta ne la falsa vacca,"Et au début de la falaise était étendue la honte de Crète, qui fut conçue dans la fausse vache."
"e quando vide noi, sé stesso morse, sì come quei cui l’ira dentro fiacca","Et quand il nous a vus, il s'est mordu comme celui qui est submergé par la colère."
"Lo savio mio inver’ lui gridò: ""Forse tu credi che qui sia ’l duca d’Atene, che sù nel mondo la morte ti porse?  ","Mon maître cria vers lui: Peut-être crois-tu qu'il y a ici le duc d'Athènes, qui t'a donné la mort dans le monde?"
"Pàrtiti, bestia, ché questi non vene ammaestrato da la tua sorella, ma vassi per veder le vostre pene""","Va-t'en, bête; car il ne vient pas selon les instructions de ta soeur, mais il va voir vos peines."
"  Qual è quel toro che si slaccia in quella c’ ha ricevuto già ’l colpo mortale, che gir non sa, ma qua e là saltella,  vid’io lo Minotauro far cotale","Comme le taureau qui se débarrasse des lacets au moment où il a reçu le coup mortel, et qu'il ne peut marcher, mais qu'il roule ici et là, j'ai vu qu'il faisait le Minotaure."
" e quello accorto gridò: ""Corri al varco",et le sage Virgile cria:
" mentre ch’e’ ’nfuria, è buon che tu ti cale""","Il est bon que tu descendes, tandis que le monstre est en proie à la fureur."
"  Così prendemmo via giù per lo scarco di quelle pietre, che spesso moviensi sotto i miei piedi per lo novo carco","Nous sommes donc descendus dans la falaise de ces pierres, qui se déplaçaient souvent sous mes pieds pour le poids auquel elles n'étaient pas habituées."
  Io gia pensando,"J'allais me dire,"
" e quei disse: ""Tu pensi forse a questa ruina, ch’è guardata da quell’ira bestial ch’i’ ora spensi","Virgile dit: Penses-tu peut-être à cette ordure, qui est gardée par ce monstre en colère que j'ai éprouvée aujourd'hui?"
"  Or vo’ che sappi che l’altra fïata ch’i’ discesi qua giù nel basso inferno, questa roccia non era ancor cascata","Maintenant je veux que tu saches que la dernière fois que je suis descendu ici dans le bas de l'Enfer, ce rocher n'était pas encore tombé."
"  Ma certo poco pria, se ben discerno, che venisse colui che la gran preda levò a Dite del cerchio superno,  da tutte parti l’alta valle feda tremò sì, ch’i’ pensai che l’universo sentisse amor, per lo qual è chi creda  più volte il mondo in caòsso converso","Bien sûr, juste avant, si je comprends bien, que celui qui a tiré du Ier cercle les esprits des patriarches, la vallée fétiche profonde trembla de tous côtés, de sorte que je pensais que l'Univers ressentait l'amour, pour lequel certains croient que le monde s'est converti à plusieurs reprises en chaos."
" e in quel punto questa vecchia roccia, qui e altrove, tal fece riverso","Et à ce moment-là, ce vieux rocher, ici et ailleurs, s'est effondré."
"  Ma ficca li occhi a valle, ché s’approccia la riviera del sangue in la qual bolle qual che per vïolenza in altrui noccia""","Mais regarde en aval, car le fleuve de sang approche, et celui qui fait du mal aux autres par la violence s'approche."
"  Oh cieca cupidigia e ira folle, che sì ci sproni ne la vita corta, e ne l’etterna poi sì mal c’immolle","Oh, cupidité aveugle et colère folle, qui nous pousse tellement dans notre courte vie, puis dans cette éternelle, nous plonge si atrocement"
"  Io vidi un’ampia fossa in arco torta, come quella che tutto ’l piano abbraccia, secondo ch’avea detto la mia scorta","Je vis un grand fossé en forme semi-circulaire, car il entoure toute la zone plane, comme mon guide l'avait dit."
"  e tra ’l piè de la ripa ed essa, in traccia corrien centauri, armati di saette, come solien nel mondo andare a caccia","et entre la base du rocher et le fossé couraient dans la rangée des centaures, armés d'arc et de flèches, comme d'habitude dans le monde pour chasser."
"  Veggendoci calar, ciascun ristette, e de la schiera tre si dipartiro con archi e asticciuole prima elette","En nous voyant descendre, chacun d'eux s'arrêta, et de la troupe en sortit trois, avec les arcs et les flèches qu'ils avaient choisis auparavant."
"  e l’un gridò da lungi: ""A qual martiro venite voi che scendete la costa? Ditel costinci se non, l’arco tiro""","Et l'un d'eux cria de loin: A quelle peine venez-vous, vous qui descendez la pente? Dites-le-nous de là, sinon je jette une flèche."
"  Lo mio maestro disse: ""La risposta farem noi a Chirón costà di presso: mal fu la voglia tua sempre sì tosta""","Mon maître lui dit: Nous répondrons à Chiron, quand nous serons près de lui: ton désir fut toujours aussi impulsif et à ton détriment."
"  Poi mi tentò, e disse: ""Quelli è Nesso, che morì per la bella Deianira, e fé di sé la vendetta elli stesso","Virgile me prit par un bras, et dit: C'est Nesso, qui est mort pour la belle Deianira, et qui s'est vengé de lui-même."
"  E quel di mezzo, ch’al petto si mira, è il gran Chirón, il qual nodrì Achille","Et celui au centre, qui se regarde la poitrine, est le grand Chiron, qui fut précepteur d'Achille."
" quell’altro è Folo, che fu sì pien d’ira","l'autre est Folo, qui fut si plein de colère."
"  Dintorno al fosso vanno a mille a mille, saettando qual anima si svelle del sangue più che sua colpa sortille""","Autour de la rivière, des milliers de personnes frappent avec des flèches toutes les âmes qui sortent du sang plus que ce qu'elle lui a attribué."
"  Noi ci appressammo a quelle fiere isnelle: Chirón prese uno strale, e con la cocca fece la barba in dietro a le mascelle","Nous nous approchions de ces bêtes agiles: Chiron prit une flèche, et, avec sa bouche, il renversa sa barbe sur ses mâchoires."
"  Quando s’ebbe scoperta la gran bocca, disse a’ compagni: ""Siete voi accorti che quel di retro move ciò ch’el tocca?  Così non soglion far li piè d’i morti""","Après avoir découvert la grande bouche, il dit à ses compagnons: Avez-vous remarqué que celui-ci bouge ce qu'il touche?Les pieds des morts, en général, ne font-ils pas ainsi?"
" E ’l mio buon duca, che già li er’al petto, dove le due nature son consorti,  rispuose: ""Ben è vivo, e sì soletto mostrar li mi convien la valle buia","Et mon bon maître, qui était déjà près de sa poitrine où les deux natures sont unies, répondit: Bien sûr, Dante est vivant et je dois lui montrer la vallée obscure."
" necessità ’l ci ’nduce, e non diletto","la nécessité le pousse ici, pas le plaisir"
"  Tal si partì da cantare alleluia che mi commise quest’officio novo: non è ladron, né io anima fuia","Quelqu'un qui a quitté le Paradis m'a confié cette nouvelle tâche: il n'est ni un voleur, ni moi un malfaiteur."
"  Ma per quella virtù per cu’ io movo li passi miei per sì selvaggia strada, danne un de’ tuoi, a cui noi siamo a provo,  ","Mais par cette puissance par laquelle je bouge mes pas sur un chemin si difficile, donne-nous un de tes centaures à qui nous pouvons être proches,"
"  e che ne mostri là dove si guada, e che porti costui in su la groppa, ché non è spirto che per l’aere vada""","afin que nous montrions le point où le fleuve est gagné, et que nous portions Dante sur le rocher, parce qu'il n'est pas un esprit qui peut voler en demi-air."
"  Chirón si volse in su la destra poppa, e disse a Nesso: ""Torna, e sì li guida, e fa cansar s’altra schiera v’intoppa""","Chiron se tourna à sa droite, et dit à Nesso: Retourne, et conduis-les, et fais bouger ceux qui vous entravent."
"  Or ci movemmo con la scorta fida lungo la proda del bollor vermiglio, dove i bolliti facieno alte strida","Alors nous avons suivi ce guide digne de confiance, le long de la rive du fleuve de sang, où les damnés poussaient de grands cris."
  Io vidi gente sotto infino al ciglio,Je vis des âmes plongées jusqu'aux cils.
" e ’l gran centauro disse: ""E’ son tiranni che dier nel sangue e ne l’aver di piglio","Et le grand centaure dit: Ce sont des tyrans, qui ont offensé les autres en personne et en biens."
  Quivi si piangon li spietati danni,C'est là qu'on se repent des dégâts impitoyables.
" quivi è Alessandro, e Dïonisio fero che fé Cicilia aver dolorosi anni","Voici Alexandre, et le féroce Dionysius qui a donné des années douloureuses à la Sicile."
"  E quella fronte c’ ha ’l pel così nero, è Azzolino","Et cet enfoiré qui a des cheveux si noirs, c'est Ezzellino."
" e quell’altro ch’è biondo, è Opizzo da Esti, il qual per vero  fu spento dal figliastro sù nel mondo""","l'autre qui est blond est Obizzo d'Este, qui a vraiment été tué par son beau-fils dans le monde terrestre..."
" Allor mi volsi al poeta, e quei disse: ""Questi ti sia or primo, e io secondo""","Je me tournai vers le poète, et il dit: Que ce soit ta première conduite, je serai la seconde."
  Poco più oltre il centauro s’affisse sovr’una gente che ’nfino a la gola parea che di quel bulicame uscisse,"Peu après, le centaure s'arrêta auprès des damnés qui semblaient sortir du boulanger jusqu'à la gorge."
"  Mostrocci un’ombra da l’un canto sola, dicendo: ""Colui fesse in grembo a Dio lo cor che ’n su Tamisi ancor si cola""","Il nous montra une ombre isolée d'un côté, en disant: Celui-ci transperça à l'église le cœur qui se vénère encore aujourd'hui sur la Tamise."
  Poi vidi gente che di fuor del rio tenean la testa e ancor tutto ’l casso,Puis j'ai vu des damnés qui gardaient la tête et la poitrine hors de la rivière.
 e di costoro assai riconobb’io,et j'en ai reconnu beaucoup.
"  Così a più a più si facea basso quel sangue, sì che cocea pur li piedi","À ce moment-là, le sang devenait de plus en plus faible, de sorte qu'il ne faisait que cuire les pieds des damnés."
 e quindi fu del fosso il nostro passo,Et nous gagnâmes la rivière par là.
"  ""Sì come tu da questa parte vedi lo bulicame che sempre si scema"", disse ’l centauro, ","Le centaure dit: Comme tu vois, de ce côté-là, le boulanger s'abaisse,"
"  ""voglio che tu credi  che da quest’altra a più a più giù prema lo fondo suo, infin ch’el si raggiunge ove la tirannia convien che gema","Je veux que tu croies que de l'autre côté la rivière baisse progressivement le fond, jusqu'à ce qu'elle atteigne le point où les tyrans gémissent."
"  La divina giustizia di qua punge quell’Attila che fu flagello in terra, e Pirro e Sesto","La justice divine de ce côté punit Attila, qui fut fléau sur la Terre, et Pirro et Sixième"
" e in etterno munge  le lagrime, che col bollor diserra, a Rinier da Corneto, a Rinier Pazzo, che fecero a le strade tanta guerra""","et les larmes qui sortaient à jamais, écloses de la bulle, de Rinieri da Corneto, de Rinieri dei Pazzi, qui firent tant de guerres dans les rues."
  Poi si rivolse e ripassossi ’l guazzo,Puis il se retourna et revint au bourbier.
" Non era ancor di là Nesso arrivato, quando noi ci mettemmo per un bosco che da neun sentiero era segnato",Nesso n'était pas encore arrivé de l'autre côté quand nous avons traversé une forêt où il n'y avait aucun chemin.
" Non fronda verde, ma di color fosco","Les feuilles n'étaient pas vertes, mais de couleur foncée."
" non rami schietti, ma nodosi e ’nvolti","les branches n'étaient pas lisses, mais noueuses et tordues."
" non pomi v’eran, ma stecchi con tòsco","Il n'y avait pas de fruits, mais des épines venimeuses."
  Non han sì aspri sterpi né sì folti quelle fiere selvagge che ’n odio hanno tra Cecina e Corneto i luoghi cólti,"Ces bêtes sauvages qui, en Maremma, entre Cecina et Corneto, évitent les lieux habités, n'ont pas de sterpes si rudes ni si complexes."
"  Quivi le brutte Arpie lor nidi fanno, che cacciar de le Strofade i Troiani con tristo annunzio di futuro danno","Ici, ils nichent les saletés d'Arpie, qui chassèrent des îles Strophades les Troyens en leur annonçant des malheurs tristes."
"  Ali hanno late, e colli e visi umani, piè con artigli, e pennuto ’l gran ventre","Elles ont de grandes ailes, des collines et des visages humains, des pattes griffées et un grand ventre plumé."
 fanno lamenti in su li alberi strani,émettent des lamentations sur les arbres étranges
"  E ’l buon maestro ""Prima che più entre, sappi che se’ nel secondo girone"", mi cominciò a dire, ""e sarai mentre  che tu verrai ne l’orribil sabbione","Et le bon maître me dit: Avant que tu t'enfonces dans la forêt, sache que tu es dans le second cercle, et que tu y resteras jusqu'à ce que nous entrions dans le sable enflammé."
" Però riguarda ben sì vederai cose che torrien fede al mio sermone""","Alors regarde bien, car tu verras des choses qui ne seraient pas crues si je me contentais de te le dire."
  Io sentia d’ogne parte trarre guai e non vedea persona che ’l facesse,"J'entendais se plaindre de tous les côtés, mais je ne voyais personne qui les émettait."
 per ch’io tutto smarrito m’arrestai,"Alors je me suis arrêté, confus."
"  Cred’ïo ch’ei credette ch’io credesse che tante voci uscisser, tra quei bronchi, da gente che per noi si nascondesse","Je crois que Virgile a cru que je croyais qu'entre ces buissons, beaucoup de voix sortaient, émises par des âmes qui se cachaient de nous."
"  Però disse ’l maestro: ""Se tu tronchi qualche fraschetta d’una d’este piante, li pensier c’ hai si faran tutti monchi""","C'est pourquoi le maître dit: Si tu brises une branche d'une de ces plantes, tes pensées n'auront plus de raison d'être."
  Allor porsi la mano un poco avante e colsi un ramicel da un gran pruno,Alors j'ai étendu un peu ma main et j'ai arraché une branche d'un grand pruneau.
" e ’l tronco suo gridò: ""Perché mi schiante?""",Et son tronc cria: Pourquoi me brises-tu?
"  Da che fatto fu poi di sangue bruno, ricominciò a dir: ""Perché mi scerpi? non hai tu spirto di pietade alcuno?  ","Après avoir perdu du sang noir, il a recommencé à dire: Pourquoi me déchires-tu? n'as-tu pas l'esprit de pitié?"
"Uomini fummo, e or siam fatti sterpi: ben dovrebb’esser la tua man più pia, se state fossimo anime di serpi""","Nous étions des hommes, et maintenant nous sommes devenus des buissons: ta main serait certainement plus pitoyable, si nous avions été des âmes de serpents."
"  Come d’un stizzo verde ch’arso sia da l’un de’ capi, che da l’altro geme e cigola per vento che va via,  ","Comme quand on brûle une branche verte de l'une des extrémités, et de l'autre coule la sève et qu'on sent un grincement en sortant de l'air,"
  sì de la scheggia rotta usciva insieme parole e sangue,"Ainsi, de la branche brisée sortaient ensemble des paroles et du sang."
" ond’io lasciai la cima cadere, e stetti come l’uom che teme","Alors j'ai laissé tomber la branche brisée, et j'y suis resté rempli de crainte."
"  ""S’elli avesse potuto creder prima"", rispuose ’l savio mio, ""anima lesa, ciò c’ ha veduto pur con la mia rima,  non averebbe in te la man distesa","Mon maître répondit: S'il avait pu croire ce qu'il a lu seulement dans mes versets, âme offensée, il n'aurait pas levé la main contre toi."
 ma la cosa incredibile mi fece indurlo ad ovra ch’a me stesso pesa,Mais l'incroyable chose m'a obligé à l'amener à une action qui me pèse aussi.
"  Ma dilli chi tu fosti, sì che ’n vece d’alcun’ammenda tua fama rinfreschi nel mondo sù, dove tornar li lece""","Mais dis-lui qui tu étais en vie, afin qu'il puisse restaurer ta réputation dans le monde terrestre, où il peut retourner."
"  E ’l tronco: ""Sì col dolce dir m’adeschi, ch’i’ non posso tacere","Et le tronc: Par tes paroles douces, tu m'excites de telle sorte que je ne puisse pas me taire."
 e voi non gravi perch’ïo un poco a ragionar m’inveschi,Et ne soyez pas ennuyeux si je m'accroche un peu à parler de moi.
"  Io son colui che tenni ambo le chiavi del cor di Federigo, e che le volsi, serrando e diserrando, sì soavi,  che dal secreto suo quasi ogn’uom tolsi","Je suis celui qui a gardé les deux clefs du cœur de Frédéric II, et qui les a si bien utilisées pour fermer et ouvrir que exclus de ses secrets presque tous:"
" fede portai al glorïoso offizio, tanto ch’i’ ne perde’ li sonni e ’ polsi","J'ai été fidèle à ma haute charge, Au point que j'ai perdu la paix et la vie pour cela."
"  La meretrice che mai da l’ospizio di Cesare non torse li occhi putti, morte comune e de le corti vizio,  infiammò contra me li animi tutti","La prostituée qui n'a jamais détourné les yeux malhonnêtes de la maison de l'empereur, et qui est morte de tous et vice des cours, s'est emparée de tous les esprits contre moi."
" e li ’nfiammati infiammar sì Augusto, che ’ lieti onor tornaro in tristi lutti","et ils enflammaient l'empereur, au point que mes honneurs se transformèrent en deuil."
"  L’animo mio, per disdegnoso gusto, credendo col morir fuggir disdegno, ingiusto fece me contra me giusto","Mon âme, poussé par un plaisir amer, croyant échapper au déshonneur par la mort, me rendit injuste contre moi-même, que je n'avais point commis de faute."
"  Per le nove radici d’esto legno vi giuro che già mai non ruppi fede al mio segnor, che fu d’onor sì degno","Par les nouvelles racines de cet arbre, je vous jure que je n'ai jamais été infidèle à mon seigneur, qui était si digne d'honneur."
"  E se di voi alcun nel mondo riede, conforti la memoria mia, che giace ancor del colpo che ’nvidia le diede""","Et si l'un d'entre vous retourne dans le monde terrestre, réhabilitée ma mémoire, qui souffre encore du coup subi à cause de l'envie..."
"  Un poco attese, e poi ""Da ch’el si tace"", disse ’l poeta a me, ""non perder l’ora","Virgile est resté un peu silencieux, puis il m'a dit: ""Dès qu'il se tait, ne perdez pas de temps."""
" ma parla, e chiedi a lui, se più ti piace""",Parle et demande-lui ce que tu veux.
"  Ond’ïo a lui: ""Domandal tu ancora di quel che credi ch’a me satisfaccia","Et moi à lui: ""Demande-lui encore de ces arguments que tu crois m'intéresser."""
" ch’i’ non potrei, tanta pietà m’accora""","Je ne pourrais pas, tant est la perturbation que je ressens"
"  Perciò ricominciò: ""Se l’om ti faccia liberamente ciò che ’l tuo dir priega, spirito incarcerato, ancor ti piaccia  di dirne come l’anima si lega in questi nocchi","Alors Virgile reprit: ""Que puisse se réaliser ce que tes paroles ont demandé grâce à l'action spontanée, ou esprit emprisonné: je te prie encore de nous dire comment l'âme se lie à ces troncs,"
" e dinne, se tu puoi, s’alcuna mai di tai membra si spiega""","et dis-nous, si tu peux, si jamais quelqu'un arrive à se libérer de ces plantes..."
"  Allor soffiò il tronco forte, e poi si convertì quel vento in cotal voce: ""Brievemente sarà risposto a voi","Alors le tronc souffla fort, et l'air se transforma en ces paroles: Je vous répondrai brièvement."
"  Quando si parte l’anima feroce dal corpo ond’ella stessa s’è disvelta, Minòs la manda a la settima foce","Quand l'âme féroce se sépare du corps dont elle s'est détachée, Minos l'envoie au septième cercle."
"  Cade in la selva, e non l’è parte scelta",Il tombe dans la forêt et ne finit pas à un point donné
" ma là dove fortuna la balestra, quivi germoglia come gran di spelta","Mais là où le hasard la jette, là elle germe comme une graine de phare."
"  Surge in vermena e in pianta silvestra: l’Arpie, pascendo poi de le sue foglie, fanno dolore, e al dolor fenestra","Il grandit comme un arbuste et une plante sauvage: les Arpies, puis, se nourrissant de ses feuilles, causent de la douleur, et ouvrent une voie par laquelle la douleur s'échappe."
"  Come l’altre verrem per nostre spoglie, ma non però ch’alcuna sen rivesta, ché non è giusto aver ciò ch’om si toglie","Comme les autres âmes, nous aussi nous irons reprendre nos corps, mais non pour en revêtir: car il n'est pas juste de récupérer ce que l'on a enlevé."
"  Qui le strascineremo, e per la mesta selva saranno i nostri corpi appesi, ciascuno al prun de l’ombra sua molesta""","Nous les traînerons ici, et nos corps seront pendus par la triste forêt, chacun à l'arbre de son ombre ennemie..."
"  Noi eravamo ancora al tronco attesi, credendo ch’altro ne volesse dire, ","Nous étions toujours en attente à côté de l'arbre, croyant qu'il voulait ajouter autre chose,"
"  quando noi fummo d’un romor sorpresi,  similemente a colui che venire sente ’l porco e la caccia a la sua posta, ch’ode le bestie, e le frasche stormire","quand nous avons été surpris par un bruit, de la même manière que celui qui entend arriver le sanglier et la muette des chiens sur ses traces, et qui écoute les bêtes et le feuillage qui s'égare."
